"userid","commentid","videoid","comment","sentiment_score"
"ad6aaaa9-a9a0-4bf2-b387-c07b20d22f18","5e3c6b6a-dc48-11f0-be0e-62bc60f3bc09","3b81fb28-00f2-4488-a8a0-94c0a2e7351b","Love the content! CQL makes so much more sense now.","0.554"
"6115e922-50c1-4e9d-90f7-5d65cb69a904","5e3c6bd8-dc48-11f0-be0e-62bc60f3bc09","93d9d94e-bfe4-4314-9dd6-ca6f24c8d64e","Excellent explanation of CQL. Very clear and concise.","0.554"
"5f89dddc-f91a-4a4a-9730-3476e140aa3c","5e3c6c50-dc48-11f0-be0e-62bc60f3bc09","4273ae08-d641-4b8b-b521-a282e0b6bd6d","Great tutorial! Really helped me understand Cassandra.","1.0"
"4e49a63d-262d-4197-8420-e771dab50e3c","5e3c6cc8-dc48-11f0-be0e-62bc60f3bc09","fa3e780e-cca9-4b33-b934-f8228de29a9b","This video on performance optimization was super helpful. Keep up the great work!","0.878"
"c9f5d4f8-2f02-4f79-8b9c-80f35c6f1391","5e3c6d40-dc48-11f0-be0e-62bc60f3bc09","e6790292-6eb5-4e15-9acb-8e8a334f549a","Thanks for covering scaling. Looking forward to more content!","0.494"
"a0921328-94e1-464f-960d-e2ef7d01f2e9","5e3c6db8-dc48-11f0-be0e-62bc60f3bc09","87b8ef2b-b43d-4e21-9a2c-e4203afb9942","Clear and well-explained. NoSQL is fascinating.","0.639"
"c6397d8d-271d-4c5d-aa9a-64fdefccc8e7","5e3c6e30-dc48-11f0-be0e-62bc60f3bc09","cf8797c7-2973-48ef-aef0-53e19c51494b","Excellent explanation of this topic. Very clear and concise.","0.555"
"c0fc2643-449d-49c5-ba1e-22900516c186","5e3c6eb2-dc48-11f0-be0e-62bc60f3bc09","ab3596be-86c8-425a-85a3-81e385f8cb00","Amazing demo! consistency seems really powerful.","0.785"
"9f2b1303-7f31-4b6a-acd6-d5e4ae54b4ce","5e3c6f3e-dc48-11f0-be0e-62bc60f3bc09","97549688-c771-4f3a-9217-3e714977873f","Clear and well-explained. CQL is fascinating.","0.712"
"53954cef-bd6b-4343-9336-8a02d240472e","5e3c6fb6-dc48-11f0-be0e-62bc60f3bc09","bb4f6f6d-a2e6-4d17-9ccc-df6008fece73","Thanks for covering data modeling. Looking forward to more content!","0.52"
"f2232a1c-0b24-49ed-9830-c0f935d481dc","5e3c7024-dc48-11f0-be0e-62bc60f3bc09","5c053669-edc3-4e95-badf-2913914f57eb","Excellent explanation of data modeling. Very clear and concise.","1.0"
"9c9d2b37-f495-4b57-8e77-41a507520906","5e3c70a6-dc48-11f0-be0e-62bc60f3bc09","d3bb28ca-cfc1-4ffc-92ba-90040c80d0eb","This video on CQL was super helpful. Keep up the great work!","0.813"
"ac3cd3c7-42b9-42ec-8c73-5424ec392779","5e3c711e-dc48-11f0-be0e-62bc60f3bc09","6d35ff8c-3614-468f-8ff9-14b46138d4e9","Amazing demo! distributed databases seems really powerful.","0.715"
"505ee18c-b9a1-4b61-ab21-9edf79d067d9","5e3c71b4-dc48-11f0-be0e-62bc60f3bc09","51950ad4-aed0-4100-8fe2-ef4604876467","Love the content! this topic makes so much more sense now.","0.524"
"7e75fb2f-f39e-40c9-9cf8-7e43b9b707d6","5e3c7240-dc48-11f0-be0e-62bc60f3bc09","9d0e9179-1a3a-4595-8b5d-958ef20e86db","Thanks for covering distributed databases. Looking forward to more content!","0.73"
"ee59e06f-2fa8-4bdb-960c-6b6c015f3877","5e3c72cc-dc48-11f0-be0e-62bc60f3bc09","77240b9a-5bbb-4613-86e3-f81a24946781","Thanks for covering NoSQL. Looking forward to more content!","0.837"
"aa53499f-5042-46f4-88ba-b11f714973f2","5e3c7344-dc48-11f0-be0e-62bc60f3bc09","28bf0e39-8477-4d63-a665-b498c226e7a5","Clear and well-explained. CQL is fascinating.","0.879"
"2b597237-763c-424e-9369-75c73f62c65b","5e3c73bc-dc48-11f0-be0e-62bc60f3bc09","e2753365-43cd-411e-8cab-6577ca61e28d","Great tutorial! Really helped me understand vector search.","0.537"
"9470a54b-2fa7-4593-9fe9-f4aae9a3799e","5e3c742a-dc48-11f0-be0e-62bc60f3bc09","77240b9a-5bbb-4613-86e3-f81a24946781","This video on Astra was super helpful. Keep up the great work!","0.645"
"fdbae02d-5db2-4af8-acdb-09e6596b1a08","5e3c74a2-dc48-11f0-be0e-62bc60f3bc09","de79402c-e323-461f-8150-f8160fb1251e","Love the content! performance optimization makes so much more sense now.","0.681"
"1acc6ce9-f7ed-4dd4-b9a9-3606c1b606e7","5e3c752e-dc48-11f0-be0e-62bc60f3bc09","b3c102dd-fd9e-4bea-a7da-7447300bb04c","Excellent explanation of data modeling. Very clear and concise.","0.49"
"2b597237-763c-424e-9369-75c73f62c65b","5e3c759c-dc48-11f0-be0e-62bc60f3bc09","b608f1a9-e534-466b-93df-731787a5cf03","Excellent explanation of distributed databases. Very clear and concise.","0.865"
"a544352b-44bf-4511-86de-7d11d67f7cfc","5e3c7614-dc48-11f0-be0e-62bc60f3bc09","9b9d4005-0879-49ac-95b9-6702256cbf10","Great tutorial! Really helped me understand Cassandra.","0.93"
"6f5404ed-804a-4a94-92c7-ac7e9780f7e5","5e3c768c-dc48-11f0-be0e-62bc60f3bc09","7e6a8442-c31a-45a8-ae79-45c7c531d434","Thanks for covering CQL. Looking forward to more content!","0.757"
"40d03633-bedb-485e-8ad6-b34d32bc66ed","5e3c7704-dc48-11f0-be0e-62bc60f3bc09","d1470c58-3f9f-45f3-aec9-0fc5ce4010e8","Excellent explanation of Astra. Very clear and concise.","0.819"
"5716215f-4e9a-4b0a-ba09-411546482c40","5e3c7772-dc48-11f0-be0e-62bc60f3bc09","67b19b65-aa7e-4885-826f-f8f493e3d056","Amazing demo! the architecture seems really powerful.","0.645"
"f2edfeb9-1d84-418c-b519-47b0595aacba","5e3c77e0-dc48-11f0-be0e-62bc60f3bc09","cd7c7e5c-a19c-449f-aef9-0da135454a1d","Thanks for covering consistency. Looking forward to more content!","0.543"
"baba2270-2a17-407a-9353-ae43c623b05a","5e3c7858-dc48-11f0-be0e-62bc60f3bc09","afe74c66-921c-43be-b49d-a278e74539fb","Thanks for sharing this. vector search is exactly what I needed.","0.634"
"f17d0d50-d672-4207-a5d1-2c4b080b7e5c","5e3c78da-dc48-11f0-be0e-62bc60f3bc09","bf5bbb72-479b-4728-93e0-992a97a23132","Thanks for covering NoSQL. Looking forward to more content!","0.957"
"ac3cd3c7-42b9-42ec-8c73-5424ec392779","5e3c7966-dc48-11f0-be0e-62bc60f3bc09","557b7091-baee-4651-99a9-3e29359f9659","This video on consistency was super helpful. Keep up the great work!","0.646"
"bb5fb2dd-89fa-4c1a-a814-b12d99745ac6","5e3c79de-dc48-11f0-be0e-62bc60f3bc09","77240b9a-5bbb-4613-86e3-f81a24946781","Excellent explanation of the architecture. Very clear and concise.","0.556"
"6cd30519-d443-4842-bea9-0261a40a765c","5e3c7a4c-dc48-11f0-be0e-62bc60f3bc09","ab93e6af-f86e-4528-83bb-2fe73666794f","This video on Cassandra was super helpful. Keep up the great work!","0.549"
"88b0c470-2f7b-4de0-bd57-6a7cba1f72cf","5e3c7ce0-dc48-11f0-be0e-62bc60f3bc09","f62d4c4b-0950-4a4d-b5ca-3b40fd88733e","This video on Cassandra was super helpful. Keep up the great work!","0.554"
"be1bcf33-fc5c-4fba-9997-f7fba791e4cd","5e3c7d58-dc48-11f0-be0e-62bc60f3bc09","fffa75e2-2a06-4cac-b5e2-ad228e9671cf","Clear and well-explained. the architecture is fascinating.","0.757"
"8c985e23-5c7d-4bf6-91d3-d0e5ed7f2ab4","5e3c7dd0-dc48-11f0-be0e-62bc60f3bc09","48adff93-497c-448d-829c-a4585ded3109","Great tutorial! Really helped me understand consistency.","0.766"
"bb5fb2dd-89fa-4c1a-a814-b12d99745ac6","5e3c7e48-dc48-11f0-be0e-62bc60f3bc09","cff472dc-b2c5-4700-9ca0-13b4feb70c7b","Clear and well-explained. Astra is fascinating.","0.778"
"03e8c127-3fa3-4852-9f41-881084a699e9","5e3c7ec0-dc48-11f0-be0e-62bc60f3bc09","1c663935-558a-4c79-a433-320dbe83a96c","Amazing demo! the architecture seems really powerful.","0.543"
"4e49a63d-262d-4197-8420-e771dab50e3c","5e3c7f38-dc48-11f0-be0e-62bc60f3bc09","feffcf79-0458-4593-88f0-745992366566","Thanks for covering distributed databases. Looking forward to more content!","0.905"
"8167fc9d-fb29-4ea2-9a7c-58a14815a733","5e3c7fb0-dc48-11f0-be0e-62bc60f3bc09","ca169012-e501-4e1e-b775-21370bc777a1","Love the content! distributed databases makes so much more sense now.","1.0"
"98262264-5164-4ea4-800e-2c64b46b8f38","5e3c8028-dc48-11f0-be0e-62bc60f3bc09","fa3e780e-cca9-4b33-b934-f8228de29a9b","Thanks for covering Astra. Looking forward to more content!","0.547"
"9470a54b-2fa7-4593-9fe9-f4aae9a3799e","5e3c80a0-dc48-11f0-be0e-62bc60f3bc09","808d5532-91ab-40d5-a8ba-cab21e24912b","Love the content! NoSQL makes so much more sense now.","0.862"
"cded835d-569a-411f-8954-24e8305d59aa","5e3c8118-dc48-11f0-be0e-62bc60f3bc09","e14b389a-8d25-43f3-af8a-00cc171372db","Amazing demo! CQL seems really powerful.","0.856"
"13fcd499-8e23-4466-9cfa-9b86f5f5921c","5e3c8190-dc48-11f0-be0e-62bc60f3bc09","9f3fd152-283b-4ed6-941f-a9ef0db7a00c","Thanks for sharing this. Astra is exactly what I needed.","0.895"
"88b3230f-0806-4d1e-8b69-18c608bf6277","5e3c8208-dc48-11f0-be0e-62bc60f3bc09","9a52a2ed-9906-4c93-b1a0-62286cbb0a74","This video on the architecture was super helpful. Keep up the great work!","0.599"
"9470a54b-2fa7-4593-9fe9-f4aae9a3799e","5e3c8280-dc48-11f0-be0e-62bc60f3bc09","ea63aeb6-814e-432a-95f3-23bf45076bd2","Love the content! CQL makes so much more sense now.","0.891"
"5ea91edc-849d-4e65-9f75-d80a82c32ff0","5e3c82ee-dc48-11f0-be0e-62bc60f3bc09","24a7d72b-d811-40ca-bfc8-5fc009c2aba1","This video on scaling was super helpful. Keep up the great work!","0.856"
"cfe00395-8ba8-4d40-a7b8-b822426a14fe","5e3c8366-dc48-11f0-be0e-62bc60f3bc09","a548d4f5-7552-4a19-bf40-209e6e42a40f","Clear and well-explained. Astra is fascinating.","0.686"
"c3c18938-528e-4794-9434-1a036c1c6141","5e3c83de-dc48-11f0-be0e-62bc60f3bc09","fa3e780e-cca9-4b33-b934-f8228de29a9b","Excellent explanation of vector search. Very clear and concise.","0.632"
"a94f624e-97eb-4f07-b4e2-7fc75ccb0ab7","5e3c8460-dc48-11f0-be0e-62bc60f3bc09","8614249f-76f4-4625-8544-0f0163f638a4","Thanks for covering scaling. Looking forward to more content!","0.821"
"c6397d8d-271d-4c5d-aa9a-64fdefccc8e7","5e3c84e2-dc48-11f0-be0e-62bc60f3bc09","97549688-c771-4f3a-9217-3e714977873f","Thanks for sharing this. scaling is exactly what I needed.","1.0"
"f2edfeb9-1d84-418c-b519-47b0595aacba","5e3c8550-dc48-11f0-be0e-62bc60f3bc09","82f000a2-2cca-4eee-a463-94ecde20816e","Great tutorial! Really helped me understand CQL.","0.451"
"ce52a4a8-00e9-472a-99cb-16c5d5400117","5e3c85d2-dc48-11f0-be0e-62bc60f3bc09","506fb735-47fc-435e-af7c-36faeeda21d6","Clear and well-explained. this topic is fascinating.","0.841"
"95a78aa3-73b6-418a-8603-f9072513643d","5e3c864a-dc48-11f0-be0e-62bc60f3bc09","b07f9efa-93ce-4591-a0b0-ead67239a291","Great tutorial! Really helped me understand Cassandra.","0.639"
"59300018-f41c-4e91-87e8-5e2f7b2840cf","5e3c86c2-dc48-11f0-be0e-62bc60f3bc09","d76be157-7f4f-4481-831b-90f430c70171","Love the content! this topic makes so much more sense now.","0.894"
"f06c2941-cc39-4a83-b11e-4e32feb360b2","5e3c8744-dc48-11f0-be0e-62bc60f3bc09","8bf782a9-56ae-4514-b03a-39c870431455","Thanks for covering CQL. Looking forward to more content!","0.8"
"88b0c470-2f7b-4de0-bd57-6a7cba1f72cf","5e3c87d0-dc48-11f0-be0e-62bc60f3bc09","5485dad4-0029-4361-abb4-543c3e38fd6f","Amazing demo! CQL seems really powerful.","0.564"
"926cbf70-3f16-4da9-a4a7-fc0b4e50c02d","5e3c8848-dc48-11f0-be0e-62bc60f3bc09","55598b75-8c55-43db-9f6d-0417f83513a4","Excellent explanation of Cassandra. Very clear and concise.","0.678"
"a73eceb3-2cf3-4dc1-858e-48db9807f6c5","5e3c88ca-dc48-11f0-be0e-62bc60f3bc09","eb880d06-585e-4748-97cd-36a4b010789a","Excellent explanation of performance optimization. Very clear and concise.","0.436"
"3b6a9cf7-26f1-4985-a29d-180166f5b0e0","5e3c8956-dc48-11f0-be0e-62bc60f3bc09","0f3fdce7-e2ed-4ba8-b12e-9ca92cf190dd","Clear and well-explained. the architecture is fascinating.","0.629"
"4d7dba7f-776d-49cf-95a5-6e384d3a141c","5e3c89e2-dc48-11f0-be0e-62bc60f3bc09","1cee3d64-6c0c-467f-abbb-58eae8dd3fbd","Thanks for covering Astra. Looking forward to more content!","0.834"
"c3c18938-528e-4794-9434-1a036c1c6141","5e3c8a5a-dc48-11f0-be0e-62bc60f3bc09","b4fde187-19f5-4bdc-a3e2-0e3362634b83","Love the content! vector search makes so much more sense now.","0.723"
"96130efc-7eb2-491b-82f7-534bb6c1d7c7","5e3c8adc-dc48-11f0-be0e-62bc60f3bc09","03d0b8c1-831d-407d-b51a-0677e5f50596","Great tutorial! Really helped me understand NoSQL.","0.95"
"5fc4c09b-4b45-452a-b380-77c56a1e761b","5e3c8b54-dc48-11f0-be0e-62bc60f3bc09","7ee72fb2-5a54-4b96-b252-f4a9aaf07842","Great tutorial! Really helped me understand scaling.","0.795"
"b164074d-5b90-44dd-9309-17f2a0b744fc","5e3c8bcc-dc48-11f0-be0e-62bc60f3bc09","0b9e5152-52ee-4ff6-8bb0-364ce46f0259","Love the content! consistency makes so much more sense now.","0.787"
"f34aeb12-0a14-4705-94a5-ad157fadef9e","5e3c8c44-dc48-11f0-be0e-62bc60f3bc09","b6d849a1-8016-4617-a8f4-54453fa1e5a7","Amazing demo! performance optimization seems really powerful.","0.769"
"ba1abba0-bb02-44eb-953e-e2f2b0c0690d","5e3c8cc6-dc48-11f0-be0e-62bc60f3bc09","1baf4d67-562e-4d61-a2dc-cb95d9c6b9cf","Amazing demo! vector search seems really powerful.","1.0"
"8c985e23-5c7d-4bf6-91d3-d0e5ed7f2ab4","5e3c8d52-dc48-11f0-be0e-62bc60f3bc09","8b1e3a54-5ae5-42c5-a91d-efa4c98010b2","This video on distributed databases was super helpful. Keep up the great work!","0.614"
"2fd9689b-b183-4f30-a15a-4d29d959a1fe","5e3c8dca-dc48-11f0-be0e-62bc60f3bc09","8df4dcb9-5a57-420e-bd94-1327c4d4d482","Thanks for covering the architecture. Looking forward to more content!","0.517"
"e89b5ace-efea-4703-b5ed-a33ef5a753fb","5e3c8e4c-dc48-11f0-be0e-62bc60f3bc09","5c1c41df-66e7-4618-a749-309f91a0b9e6","Thanks for sharing this. Cassandra is exactly what I needed.","0.854"
"1a4cbcdf-72b6-4f10-aaa2-87dbacf8fdc1","5e3c8ece-dc48-11f0-be0e-62bc60f3bc09","3da1ead5-263b-49aa-a8d2-42534b1a83be","Excellent explanation of CQL. Very clear and concise.","0.415"
"f9de966f-db7b-4ff6-bfa4-48e1c59e1208","5e3c8f5a-dc48-11f0-be0e-62bc60f3bc09","4846a2a5-197d-4315-b904-bc8d69f01216","Thanks for covering data modeling. Looking forward to more content!","0.599"
"4cbf9a9c-0b93-4af9-8267-0937fbd40411","5e3c8fd2-dc48-11f0-be0e-62bc60f3bc09","689a3c9b-82f0-44e3-8578-8d2ea710b437","Thanks for covering Cassandra. Looking forward to more content!","0.484"
"40d03633-bedb-485e-8ad6-b34d32bc66ed","5e3c904a-dc48-11f0-be0e-62bc60f3bc09","cf8797c7-2973-48ef-aef0-53e19c51494b","Clear and well-explained. this topic is fascinating.","0.523"
"8bdd4ee4-5a50-4edd-9c02-d06effd691c4","5e3c90c2-dc48-11f0-be0e-62bc60f3bc09","5fad55c8-e8ba-4e5c-931c-2510b39e198a","Great tutorial! Really helped me understand vector search.","0.625"
"672edd1b-838d-4cd6-bcb5-a0ceb132a4e8","5e3c9144-dc48-11f0-be0e-62bc60f3bc09","5116b63b-58af-41e2-b10d-66fa9404c5e6","This video on performance optimization was super helpful. Keep up the great work!","0.841"
"9a5e1988-eea4-46a9-9d75-bae88f5281b4","5e3c91d0-dc48-11f0-be0e-62bc60f3bc09","2e9e4722-ad91-42cc-91cd-1ae217f11426","Great tutorial! Really helped me understand data modeling.","0.77"
"8c985e23-5c7d-4bf6-91d3-d0e5ed7f2ab4","5e3c9252-dc48-11f0-be0e-62bc60f3bc09","05fb970c-1458-4b32-b02a-af9cf7797a39","Great tutorial! Really helped me understand NoSQL.","0.484"
"9c9d2b37-f495-4b57-8e77-41a507520906","5e3c92ca-dc48-11f0-be0e-62bc60f3bc09","3efa60ef-063f-4b7a-8f62-030269ed6296","Amazing demo! vector search seems really powerful.","0.839"
"f72690b3-d54a-4fba-865e-a9ffffad0eba","5e3c9342-dc48-11f0-be0e-62bc60f3bc09","80ccb73c-b54b-4e12-bf09-c4ae22c4ca2e","Clear and well-explained. data modeling is fascinating.","0.609"
"229a1e67-bc6e-461f-856c-6558ab0b71b6","5e3c93c4-dc48-11f0-be0e-62bc60f3bc09","9cbea609-7e35-4ed4-832a-066e1583e29e","Thanks for sharing this. CQL is exactly what I needed.","0.499"
"7e75fb2f-f39e-40c9-9cf8-7e43b9b707d6","5e3c943c-dc48-11f0-be0e-62bc60f3bc09","82cffdf5-600a-47b2-8a89-4c81aa32ff52","Excellent explanation of consistency. Very clear and concise.","0.982"
"5716215f-4e9a-4b0a-ba09-411546482c40","5e3c94be-dc48-11f0-be0e-62bc60f3bc09","6d2126a1-2702-41ce-8715-70129aac7ad1","Thanks for covering scaling. Looking forward to more content!","0.662"
"42f7440c-f7b9-40d0-a504-c01668f6c54c","5e3c9536-dc48-11f0-be0e-62bc60f3bc09","8c17a488-864a-456e-832c-3bab3f2bbfe2","Clear and well-explained. distributed databases is fascinating.","0.702"
"88b0c470-2f7b-4de0-bd57-6a7cba1f72cf","5e3c95e0-dc48-11f0-be0e-62bc60f3bc09","50e6334e-df73-4874-9e30-5ac56a7609d6","Great tutorial! Really helped me understand scaling.","0.838"
"1e13b0e8-058a-4631-bf63-d015275f55ca","5e3c9658-dc48-11f0-be0e-62bc60f3bc09","e6790292-6eb5-4e15-9acb-8e8a334f549a","This video on distributed databases was super helpful. Keep up the great work!","0.884"
"5ea91edc-849d-4e65-9f75-d80a82c32ff0","5e3c96d0-dc48-11f0-be0e-62bc60f3bc09","b64369ad-c996-4905-a654-f177e1855d43","This video on consistency was super helpful. Keep up the great work!","0.783"
"185062b4-fecc-40fc-9e57-5d721782639e","5e3c9748-dc48-11f0-be0e-62bc60f3bc09","89695d55-40a0-49ec-9ac3-75a6c053a31f","This video on the architecture was super helpful. Keep up the great work!","0.761"
"b164074d-5b90-44dd-9309-17f2a0b744fc","5e3c97c0-dc48-11f0-be0e-62bc60f3bc09","2babaf16-fd9d-457d-a303-5d2d9263a230","Love the content! distributed databases makes so much more sense now.","0.993"
"ac3cd3c7-42b9-42ec-8c73-5424ec392779","5e3c9838-dc48-11f0-be0e-62bc60f3bc09","4307e5f6-d4b6-42e9-b3ad-d3020d68e72c","Amazing demo! performance optimization seems really powerful.","0.517"
"96130efc-7eb2-491b-82f7-534bb6c1d7c7","5e3c98b0-dc48-11f0-be0e-62bc60f3bc09","97549688-c771-4f3a-9217-3e714977873f","Excellent explanation of scaling. Very clear and concise.","0.571"
"fb914d7a-2037-4092-a131-ed5b8d70fc96","5e3c991e-dc48-11f0-be0e-62bc60f3bc09","d1457e1b-801d-4295-8931-90fea70a9ce4","Love the content! NoSQL makes so much more sense now.","1.0"
"468d4ba9-2bff-4ec6-a485-efe381aded48","5e3c99a0-dc48-11f0-be0e-62bc60f3bc09","e2adf70e-1294-4c00-9186-12e463f61269","Clear and well-explained. the architecture is fascinating.","0.837"
"9f2b1303-7f31-4b6a-acd6-d5e4ae54b4ce","5e3c9a18-dc48-11f0-be0e-62bc60f3bc09","333e0843-1648-46c9-9f22-79d87136ef31","Clear and well-explained. the architecture is fascinating.","0.635"
"f72690b3-d54a-4fba-865e-a9ffffad0eba","5e3c9a90-dc48-11f0-be0e-62bc60f3bc09","0cd34b0e-4ae7-4d2a-be49-8b5695b0565c","Excellent explanation of the architecture. Very clear and concise.","0.841"
"550c7925-f6a4-415c-a9e0-0194799e6a07","5e3c9b08-dc48-11f0-be0e-62bc60f3bc09","cc68b269-8f72-4fbc-ac66-37df608037a3","Love the content! consistency makes so much more sense now.","0.803"
"fb914d7a-2037-4092-a131-ed5b8d70fc96","5e3c9b80-dc48-11f0-be0e-62bc60f3bc09","2babaf16-fd9d-457d-a303-5d2d9263a230","Clear and well-explained. the architecture is fascinating.","0.832"
"d6701cd0-6d2b-4265-80a9-af040b23711b","5e3c9bee-dc48-11f0-be0e-62bc60f3bc09","8fc9d4ca-daf8-4233-bb65-cb4368b90c48","This video on NoSQL was super helpful. Keep up the great work!","0.763"
"6bc1e32e-693b-4d83-b2e3-e72d76a39673","5e3c9c70-dc48-11f0-be0e-62bc60f3bc09","e57af78c-53a7-4059-8fa6-eb260f5f69a1","Thanks for sharing this. the architecture is exactly what I needed.","0.907"
"4adb5b6b-be1b-4c27-a5f7-b2bf9297ea03","5e3c9ce8-dc48-11f0-be0e-62bc60f3bc09","f6ef9428-2bdd-4768-b131-4bb44b2c696b","Great tutorial! Really helped me understand NoSQL.","0.553"
"c82a0f84-0c5c-4e23-8543-ddb5dd57672c","5e3c9d60-dc48-11f0-be0e-62bc60f3bc09","94f0b97b-8acc-4ff4-a898-318d06b65598","This video on performance optimization was super helpful. Keep up the great work!","0.843"
"9470a54b-2fa7-4593-9fe9-f4aae9a3799e","5e3c9dd8-dc48-11f0-be0e-62bc60f3bc09","8584f5a3-3bc3-49b7-a590-c5304aa071bb","This video on this topic was super helpful. Keep up the great work!","0.784"
"878f82ba-5db2-4248-b57d-888176bafa47","5e3c9e50-dc48-11f0-be0e-62bc60f3bc09","c20ffbfd-8007-46a0-82fb-4f3b2189d849","This video on distributed databases was super helpful. Keep up the great work!","1.0"
"1acc6ce9-f7ed-4dd4-b9a9-3606c1b606e7","5e3c9ec8-dc48-11f0-be0e-62bc60f3bc09","77f1eb17-0fae-4d41-ac03-ec6d14d3a0dd","Thanks for covering distributed databases. Looking forward to more content!","0.622"
"53954cef-bd6b-4343-9336-8a02d240472e","5e3c9f40-dc48-11f0-be0e-62bc60f3bc09","d3284e47-8bae-423a-b1d0-322e1494583f","Amazing demo! NoSQL seems really powerful.","0.48"
"f2edfeb9-1d84-418c-b519-47b0595aacba","5e3c9fb8-dc48-11f0-be0e-62bc60f3bc09","e14b389a-8d25-43f3-af8a-00cc171372db","Amazing demo! NoSQL seems really powerful.","0.687"
"cfe00395-8ba8-4d40-a7b8-b822426a14fe","5e3ca030-dc48-11f0-be0e-62bc60f3bc09","93b30b3b-315a-4267-8a3f-638fadbe9936","Thanks for covering Astra. Looking forward to more content!","0.879"
"6bc1e32e-693b-4d83-b2e3-e72d76a39673","5e3ca09e-dc48-11f0-be0e-62bc60f3bc09","66aa0d93-3741-4195-b0e0-8e14c4816ad5","Amazing demo! vector search seems really powerful.","0.987"
"1e13b0e8-058a-4631-bf63-d015275f55ca","5e3ca120-dc48-11f0-be0e-62bc60f3bc09","0573af87-d26d-4ccd-8f61-c8b851d2ba5f","Love the content! the architecture makes so much more sense now.","0.785"
"87f0f5b6-3cbc-4fc6-8f04-b41b5a31a72c","5e3ca198-dc48-11f0-be0e-62bc60f3bc09","5472b57a-56db-498d-9a8f-59407b8bd667","Clear and well-explained. NoSQL is fascinating.","0.777"
"a0921328-94e1-464f-960d-e2ef7d01f2e9","5e3ca206-dc48-11f0-be0e-62bc60f3bc09","e14b389a-8d25-43f3-af8a-00cc171372db","Thanks for covering the architecture. Looking forward to more content!","0.81"
"5f89dddc-f91a-4a4a-9730-3476e140aa3c","5e3ca27e-dc48-11f0-be0e-62bc60f3bc09","45c98e43-3457-40f9-bea1-3d04119c0b9f","Love the content! this topic makes so much more sense now.","0.91"
"6115e922-50c1-4e9d-90f7-5d65cb69a904","5e3ca2f6-dc48-11f0-be0e-62bc60f3bc09","e5f35319-8a55-411d-8617-5736225849bf","Amazing demo! CQL seems really powerful.","0.655"
"f06c2941-cc39-4a83-b11e-4e32feb360b2","5e3ca36e-dc48-11f0-be0e-62bc60f3bc09","b2cf98fd-4dc2-44a8-9bad-8779799201a6","Thanks for covering CQL. Looking forward to more content!","0.863"
"c6397d8d-271d-4c5d-aa9a-64fdefccc8e7","5e3ca3e6-dc48-11f0-be0e-62bc60f3bc09","712240ac-2b0d-42a6-9371-be01ad4a8001","Great tutorial! Really helped me understand data modeling.","0.606"
"5ea91edc-849d-4e65-9f75-d80a82c32ff0","5e3ca45e-dc48-11f0-be0e-62bc60f3bc09","6eb9647c-1eb6-4e3e-8b2b-58abaf6c1fd6","Great tutorial! Really helped me understand vector search.","0.838"
"1ca0d89b-8851-4562-a993-0e3f22288718","5e3ca4ea-dc48-11f0-be0e-62bc60f3bc09","65d309f1-5bd9-40d9-b14e-a3efab1fa3a7","Great tutorial! Really helped me understand distributed databases.","0.861"
"1169594e-9b45-4d2d-b8a2-804f4d488969","5e3ca562-dc48-11f0-be0e-62bc60f3bc09","1a33d142-8e16-42f0-8339-224a65215e0e","Great tutorial! Really helped me understand performance optimization.","0.473"
"3bd81250-5430-4243-9fac-c2c8bbb2c075","5e3ca5da-dc48-11f0-be0e-62bc60f3bc09","ddcd4a51-dc08-405b-838b-d32e42f7024e","Great tutorial! Really helped me understand Cassandra.","0.434"
"fb914d7a-2037-4092-a131-ed5b8d70fc96","5e3ca652-dc48-11f0-be0e-62bc60f3bc09","1bc6d1bf-0117-4756-a47f-221c59395182","Great tutorial! Really helped me understand Cassandra.","0.582"
"1e13b0e8-058a-4631-bf63-d015275f55ca","5e3ca6ca-dc48-11f0-be0e-62bc60f3bc09","ec9c9029-da98-467e-81ee-5a871b7be4f6","Clear and well-explained. CQL is fascinating.","0.678"
"a7cc2fc1-169a-42d9-97e0-5c12340c1aca","5e3ca742-dc48-11f0-be0e-62bc60f3bc09","bb4f6f6d-a2e6-4d17-9ccc-df6008fece73","Excellent explanation of distributed databases. Very clear and concise.","0.765"
"7db085d9-c5e2-456e-83db-7a8108fcceb8","5e3ca7ba-dc48-11f0-be0e-62bc60f3bc09","be3b7694-49a0-488f-83d7-54ad2520e0b8","Clear and well-explained. data modeling is fascinating.","0.871"
"3b6a9cf7-26f1-4985-a29d-180166f5b0e0","5e3ca832-dc48-11f0-be0e-62bc60f3bc09","a35c3655-e365-46ea-9173-806288336743","Thanks for covering performance optimization. Looking forward to more content!","0.71"
"6146ce71-b657-4a60-bfc1-ddcf4358f014","5e3ca8aa-dc48-11f0-be0e-62bc60f3bc09","e2144bb8-c436-4653-8fd9-c02e0a2e685c","Great tutorial! Really helped me understand data modeling.","0.932"
"f72690b3-d54a-4fba-865e-a9ffffad0eba","5e3ca922-dc48-11f0-be0e-62bc60f3bc09","0b9e5152-52ee-4ff6-8bb0-364ce46f0259","Thanks for covering Cassandra. Looking forward to more content!","0.547"
"bef2099d-805a-4b86-90cc-273da0004063","5e3ca99a-dc48-11f0-be0e-62bc60f3bc09","fbd2f707-9187-417d-8cc5-b88ed6cdc8f2","Amazing demo! performance optimization seems really powerful.","0.523"
