"videoid","commentid","comment","userid","sentiment_score"
"3b81fb28-00f2-4488-a8a0-94c0a2e7351b","5e3c6b6a-dc48-11f0-be0e-62bc60f3bc09","Love the content! CQL makes so much more sense now.","ad6aaaa9-a9a0-4bf2-b387-c07b20d22f18","0.554"
"93d9d94e-bfe4-4314-9dd6-ca6f24c8d64e","5e3c6bd8-dc48-11f0-be0e-62bc60f3bc09","Excellent explanation of CQL. Very clear and concise.","6115e922-50c1-4e9d-90f7-5d65cb69a904","0.554"
"4273ae08-d641-4b8b-b521-a282e0b6bd6d","5e3c6c50-dc48-11f0-be0e-62bc60f3bc09","Great tutorial! Really helped me understand Cassandra.","5f89dddc-f91a-4a4a-9730-3476e140aa3c","1.0"
"fa3e780e-cca9-4b33-b934-f8228de29a9b","5e3c6cc8-dc48-11f0-be0e-62bc60f3bc09","This video on performance optimization was super helpful. Keep up the great work!","4e49a63d-262d-4197-8420-e771dab50e3c","0.878"
"e6790292-6eb5-4e15-9acb-8e8a334f549a","5e3c6d40-dc48-11f0-be0e-62bc60f3bc09","Thanks for covering scaling. Looking forward to more content!","c9f5d4f8-2f02-4f79-8b9c-80f35c6f1391","0.494"
"87b8ef2b-b43d-4e21-9a2c-e4203afb9942","5e3c6db8-dc48-11f0-be0e-62bc60f3bc09","Clear and well-explained. NoSQL is fascinating.","a0921328-94e1-464f-960d-e2ef7d01f2e9","0.639"
"cf8797c7-2973-48ef-aef0-53e19c51494b","5e3c6e30-dc48-11f0-be0e-62bc60f3bc09","Excellent explanation of this topic. Very clear and concise.","c6397d8d-271d-4c5d-aa9a-64fdefccc8e7","0.555"
"ab3596be-86c8-425a-85a3-81e385f8cb00","5e3c6eb2-dc48-11f0-be0e-62bc60f3bc09","Amazing demo! consistency seems really powerful.","c0fc2643-449d-49c5-ba1e-22900516c186","0.785"
"97549688-c771-4f3a-9217-3e714977873f","5e3c6f3e-dc48-11f0-be0e-62bc60f3bc09","Clear and well-explained. CQL is fascinating.","9f2b1303-7f31-4b6a-acd6-d5e4ae54b4ce","0.712"
"bb4f6f6d-a2e6-4d17-9ccc-df6008fece73","5e3c6fb6-dc48-11f0-be0e-62bc60f3bc09","Thanks for covering data modeling. Looking forward to more content!","53954cef-bd6b-4343-9336-8a02d240472e","0.52"
"5c053669-edc3-4e95-badf-2913914f57eb","5e3c7024-dc48-11f0-be0e-62bc60f3bc09","Excellent explanation of data modeling. Very clear and concise.","f2232a1c-0b24-49ed-9830-c0f935d481dc","1.0"
"d3bb28ca-cfc1-4ffc-92ba-90040c80d0eb","5e3c70a6-dc48-11f0-be0e-62bc60f3bc09","This video on CQL was super helpful. Keep up the great work!","9c9d2b37-f495-4b57-8e77-41a507520906","0.813"
"6d35ff8c-3614-468f-8ff9-14b46138d4e9","5e3c711e-dc48-11f0-be0e-62bc60f3bc09","Amazing demo! distributed databases seems really powerful.","ac3cd3c7-42b9-42ec-8c73-5424ec392779","0.715"
"51950ad4-aed0-4100-8fe2-ef4604876467","5e3c71b4-dc48-11f0-be0e-62bc60f3bc09","Love the content! this topic makes so much more sense now.","505ee18c-b9a1-4b61-ab21-9edf79d067d9","0.524"
"9d0e9179-1a3a-4595-8b5d-958ef20e86db","5e3c7240-dc48-11f0-be0e-62bc60f3bc09","Thanks for covering distributed databases. Looking forward to more content!","7e75fb2f-f39e-40c9-9cf8-7e43b9b707d6","0.73"
"77240b9a-5bbb-4613-86e3-f81a24946781","5e3c72cc-dc48-11f0-be0e-62bc60f3bc09","Thanks for covering NoSQL. Looking forward to more content!","ee59e06f-2fa8-4bdb-960c-6b6c015f3877","0.837"
"28bf0e39-8477-4d63-a665-b498c226e7a5","5e3c7344-dc48-11f0-be0e-62bc60f3bc09","Clear and well-explained. CQL is fascinating.","aa53499f-5042-46f4-88ba-b11f714973f2","0.879"
"e2753365-43cd-411e-8cab-6577ca61e28d","5e3c73bc-dc48-11f0-be0e-62bc60f3bc09","Great tutorial! Really helped me understand vector search.","2b597237-763c-424e-9369-75c73f62c65b","0.537"
"77240b9a-5bbb-4613-86e3-f81a24946781","5e3c742a-dc48-11f0-be0e-62bc60f3bc09","This video on Astra was super helpful. Keep up the great work!","9470a54b-2fa7-4593-9fe9-f4aae9a3799e","0.645"
"de79402c-e323-461f-8150-f8160fb1251e","5e3c74a2-dc48-11f0-be0e-62bc60f3bc09","Love the content! performance optimization makes so much more sense now.","fdbae02d-5db2-4af8-acdb-09e6596b1a08","0.681"
"b3c102dd-fd9e-4bea-a7da-7447300bb04c","5e3c752e-dc48-11f0-be0e-62bc60f3bc09","Excellent explanation of data modeling. Very clear and concise.","1acc6ce9-f7ed-4dd4-b9a9-3606c1b606e7","0.49"
"b608f1a9-e534-466b-93df-731787a5cf03","5e3c759c-dc48-11f0-be0e-62bc60f3bc09","Excellent explanation of distributed databases. Very clear and concise.","2b597237-763c-424e-9369-75c73f62c65b","0.865"
"9b9d4005-0879-49ac-95b9-6702256cbf10","5e3c7614-dc48-11f0-be0e-62bc60f3bc09","Great tutorial! Really helped me understand Cassandra.","a544352b-44bf-4511-86de-7d11d67f7cfc","0.93"
"7e6a8442-c31a-45a8-ae79-45c7c531d434","5e3c768c-dc48-11f0-be0e-62bc60f3bc09","Thanks for covering CQL. Looking forward to more content!","6f5404ed-804a-4a94-92c7-ac7e9780f7e5","0.757"
"d1470c58-3f9f-45f3-aec9-0fc5ce4010e8","5e3c7704-dc48-11f0-be0e-62bc60f3bc09","Excellent explanation of Astra. Very clear and concise.","40d03633-bedb-485e-8ad6-b34d32bc66ed","0.819"
"67b19b65-aa7e-4885-826f-f8f493e3d056","5e3c7772-dc48-11f0-be0e-62bc60f3bc09","Amazing demo! the architecture seems really powerful.","5716215f-4e9a-4b0a-ba09-411546482c40","0.645"
"cd7c7e5c-a19c-449f-aef9-0da135454a1d","5e3c77e0-dc48-11f0-be0e-62bc60f3bc09","Thanks for covering consistency. Looking forward to more content!","f2edfeb9-1d84-418c-b519-47b0595aacba","0.543"
"afe74c66-921c-43be-b49d-a278e74539fb","5e3c7858-dc48-11f0-be0e-62bc60f3bc09","Thanks for sharing this. vector search is exactly what I needed.","baba2270-2a17-407a-9353-ae43c623b05a","0.634"
"bf5bbb72-479b-4728-93e0-992a97a23132","5e3c78da-dc48-11f0-be0e-62bc60f3bc09","Thanks for covering NoSQL. Looking forward to more content!","f17d0d50-d672-4207-a5d1-2c4b080b7e5c","0.957"
"557b7091-baee-4651-99a9-3e29359f9659","5e3c7966-dc48-11f0-be0e-62bc60f3bc09","This video on consistency was super helpful. Keep up the great work!","ac3cd3c7-42b9-42ec-8c73-5424ec392779","0.646"
"77240b9a-5bbb-4613-86e3-f81a24946781","5e3c79de-dc48-11f0-be0e-62bc60f3bc09","Excellent explanation of the architecture. Very clear and concise.","bb5fb2dd-89fa-4c1a-a814-b12d99745ac6","0.556"
"ab93e6af-f86e-4528-83bb-2fe73666794f","5e3c7a4c-dc48-11f0-be0e-62bc60f3bc09","This video on Cassandra was super helpful. Keep up the great work!","6cd30519-d443-4842-bea9-0261a40a765c","0.549"
"f62d4c4b-0950-4a4d-b5ca-3b40fd88733e","5e3c7ce0-dc48-11f0-be0e-62bc60f3bc09","This video on Cassandra was super helpful. Keep up the great work!","88b0c470-2f7b-4de0-bd57-6a7cba1f72cf","0.554"
"fffa75e2-2a06-4cac-b5e2-ad228e9671cf","5e3c7d58-dc48-11f0-be0e-62bc60f3bc09","Clear and well-explained. the architecture is fascinating.","be1bcf33-fc5c-4fba-9997-f7fba791e4cd","0.757"
"48adff93-497c-448d-829c-a4585ded3109","5e3c7dd0-dc48-11f0-be0e-62bc60f3bc09","Great tutorial! Really helped me understand consistency.","8c985e23-5c7d-4bf6-91d3-d0e5ed7f2ab4","0.766"
"cff472dc-b2c5-4700-9ca0-13b4feb70c7b","5e3c7e48-dc48-11f0-be0e-62bc60f3bc09","Clear and well-explained. Astra is fascinating.","bb5fb2dd-89fa-4c1a-a814-b12d99745ac6","0.778"
"1c663935-558a-4c79-a433-320dbe83a96c","5e3c7ec0-dc48-11f0-be0e-62bc60f3bc09","Amazing demo! the architecture seems really powerful.","03e8c127-3fa3-4852-9f41-881084a699e9","0.543"
"feffcf79-0458-4593-88f0-745992366566","5e3c7f38-dc48-11f0-be0e-62bc60f3bc09","Thanks for covering distributed databases. Looking forward to more content!","4e49a63d-262d-4197-8420-e771dab50e3c","0.905"
"ca169012-e501-4e1e-b775-21370bc777a1","5e3c7fb0-dc48-11f0-be0e-62bc60f3bc09","Love the content! distributed databases makes so much more sense now.","8167fc9d-fb29-4ea2-9a7c-58a14815a733","1.0"
"fa3e780e-cca9-4b33-b934-f8228de29a9b","5e3c8028-dc48-11f0-be0e-62bc60f3bc09","Thanks for covering Astra. Looking forward to more content!","98262264-5164-4ea4-800e-2c64b46b8f38","0.547"
"808d5532-91ab-40d5-a8ba-cab21e24912b","5e3c80a0-dc48-11f0-be0e-62bc60f3bc09","Love the content! NoSQL makes so much more sense now.","9470a54b-2fa7-4593-9fe9-f4aae9a3799e","0.862"
"e14b389a-8d25-43f3-af8a-00cc171372db","5e3c8118-dc48-11f0-be0e-62bc60f3bc09","Amazing demo! CQL seems really powerful.","cded835d-569a-411f-8954-24e8305d59aa","0.856"
"9f3fd152-283b-4ed6-941f-a9ef0db7a00c","5e3c8190-dc48-11f0-be0e-62bc60f3bc09","Thanks for sharing this. Astra is exactly what I needed.","13fcd499-8e23-4466-9cfa-9b86f5f5921c","0.895"
"9a52a2ed-9906-4c93-b1a0-62286cbb0a74","5e3c8208-dc48-11f0-be0e-62bc60f3bc09","This video on the architecture was super helpful. Keep up the great work!","88b3230f-0806-4d1e-8b69-18c608bf6277","0.599"
"ea63aeb6-814e-432a-95f3-23bf45076bd2","5e3c8280-dc48-11f0-be0e-62bc60f3bc09","Love the content! CQL makes so much more sense now.","9470a54b-2fa7-4593-9fe9-f4aae9a3799e","0.891"
"24a7d72b-d811-40ca-bfc8-5fc009c2aba1","5e3c82ee-dc48-11f0-be0e-62bc60f3bc09","This video on scaling was super helpful. Keep up the great work!","5ea91edc-849d-4e65-9f75-d80a82c32ff0","0.856"
"a548d4f5-7552-4a19-bf40-209e6e42a40f","5e3c8366-dc48-11f0-be0e-62bc60f3bc09","Clear and well-explained. Astra is fascinating.","cfe00395-8ba8-4d40-a7b8-b822426a14fe","0.686"
"fa3e780e-cca9-4b33-b934-f8228de29a9b","5e3c83de-dc48-11f0-be0e-62bc60f3bc09","Excellent explanation of vector search. Very clear and concise.","c3c18938-528e-4794-9434-1a036c1c6141","0.632"
"8614249f-76f4-4625-8544-0f0163f638a4","5e3c8460-dc48-11f0-be0e-62bc60f3bc09","Thanks for covering scaling. Looking forward to more content!","a94f624e-97eb-4f07-b4e2-7fc75ccb0ab7","0.821"
"97549688-c771-4f3a-9217-3e714977873f","5e3c84e2-dc48-11f0-be0e-62bc60f3bc09","Thanks for sharing this. scaling is exactly what I needed.","c6397d8d-271d-4c5d-aa9a-64fdefccc8e7","1.0"
"82f000a2-2cca-4eee-a463-94ecde20816e","5e3c8550-dc48-11f0-be0e-62bc60f3bc09","Great tutorial! Really helped me understand CQL.","f2edfeb9-1d84-418c-b519-47b0595aacba","0.451"
"506fb735-47fc-435e-af7c-36faeeda21d6","5e3c85d2-dc48-11f0-be0e-62bc60f3bc09","Clear and well-explained. this topic is fascinating.","ce52a4a8-00e9-472a-99cb-16c5d5400117","0.841"
"b07f9efa-93ce-4591-a0b0-ead67239a291","5e3c864a-dc48-11f0-be0e-62bc60f3bc09","Great tutorial! Really helped me understand Cassandra.","95a78aa3-73b6-418a-8603-f9072513643d","0.639"
"d76be157-7f4f-4481-831b-90f430c70171","5e3c86c2-dc48-11f0-be0e-62bc60f3bc09","Love the content! this topic makes so much more sense now.","59300018-f41c-4e91-87e8-5e2f7b2840cf","0.894"
"8bf782a9-56ae-4514-b03a-39c870431455","5e3c8744-dc48-11f0-be0e-62bc60f3bc09","Thanks for covering CQL. Looking forward to more content!","f06c2941-cc39-4a83-b11e-4e32feb360b2","0.8"
"5485dad4-0029-4361-abb4-543c3e38fd6f","5e3c87d0-dc48-11f0-be0e-62bc60f3bc09","Amazing demo! CQL seems really powerful.","88b0c470-2f7b-4de0-bd57-6a7cba1f72cf","0.564"
"55598b75-8c55-43db-9f6d-0417f83513a4","5e3c8848-dc48-11f0-be0e-62bc60f3bc09","Excellent explanation of Cassandra. Very clear and concise.","926cbf70-3f16-4da9-a4a7-fc0b4e50c02d","0.678"
"eb880d06-585e-4748-97cd-36a4b010789a","5e3c88ca-dc48-11f0-be0e-62bc60f3bc09","Excellent explanation of performance optimization. Very clear and concise.","a73eceb3-2cf3-4dc1-858e-48db9807f6c5","0.436"
"0f3fdce7-e2ed-4ba8-b12e-9ca92cf190dd","5e3c8956-dc48-11f0-be0e-62bc60f3bc09","Clear and well-explained. the architecture is fascinating.","3b6a9cf7-26f1-4985-a29d-180166f5b0e0","0.629"
"1cee3d64-6c0c-467f-abbb-58eae8dd3fbd","5e3c89e2-dc48-11f0-be0e-62bc60f3bc09","Thanks for covering Astra. Looking forward to more content!","4d7dba7f-776d-49cf-95a5-6e384d3a141c","0.834"
"b4fde187-19f5-4bdc-a3e2-0e3362634b83","5e3c8a5a-dc48-11f0-be0e-62bc60f3bc09","Love the content! vector search makes so much more sense now.","c3c18938-528e-4794-9434-1a036c1c6141","0.723"
"03d0b8c1-831d-407d-b51a-0677e5f50596","5e3c8adc-dc48-11f0-be0e-62bc60f3bc09","Great tutorial! Really helped me understand NoSQL.","96130efc-7eb2-491b-82f7-534bb6c1d7c7","0.95"
"7ee72fb2-5a54-4b96-b252-f4a9aaf07842","5e3c8b54-dc48-11f0-be0e-62bc60f3bc09","Great tutorial! Really helped me understand scaling.","5fc4c09b-4b45-452a-b380-77c56a1e761b","0.795"
"0b9e5152-52ee-4ff6-8bb0-364ce46f0259","5e3c8bcc-dc48-11f0-be0e-62bc60f3bc09","Love the content! consistency makes so much more sense now.","b164074d-5b90-44dd-9309-17f2a0b744fc","0.787"
"b6d849a1-8016-4617-a8f4-54453fa1e5a7","5e3c8c44-dc48-11f0-be0e-62bc60f3bc09","Amazing demo! performance optimization seems really powerful.","f34aeb12-0a14-4705-94a5-ad157fadef9e","0.769"
"1baf4d67-562e-4d61-a2dc-cb95d9c6b9cf","5e3c8cc6-dc48-11f0-be0e-62bc60f3bc09","Amazing demo! vector search seems really powerful.","ba1abba0-bb02-44eb-953e-e2f2b0c0690d","1.0"
"8b1e3a54-5ae5-42c5-a91d-efa4c98010b2","5e3c8d52-dc48-11f0-be0e-62bc60f3bc09","This video on distributed databases was super helpful. Keep up the great work!","8c985e23-5c7d-4bf6-91d3-d0e5ed7f2ab4","0.614"
"8df4dcb9-5a57-420e-bd94-1327c4d4d482","5e3c8dca-dc48-11f0-be0e-62bc60f3bc09","Thanks for covering the architecture. Looking forward to more content!","2fd9689b-b183-4f30-a15a-4d29d959a1fe","0.517"
"5c1c41df-66e7-4618-a749-309f91a0b9e6","5e3c8e4c-dc48-11f0-be0e-62bc60f3bc09","Thanks for sharing this. Cassandra is exactly what I needed.","e89b5ace-efea-4703-b5ed-a33ef5a753fb","0.854"
"3da1ead5-263b-49aa-a8d2-42534b1a83be","5e3c8ece-dc48-11f0-be0e-62bc60f3bc09","Excellent explanation of CQL. Very clear and concise.","1a4cbcdf-72b6-4f10-aaa2-87dbacf8fdc1","0.415"
"4846a2a5-197d-4315-b904-bc8d69f01216","5e3c8f5a-dc48-11f0-be0e-62bc60f3bc09","Thanks for covering data modeling. Looking forward to more content!","f9de966f-db7b-4ff6-bfa4-48e1c59e1208","0.599"
"689a3c9b-82f0-44e3-8578-8d2ea710b437","5e3c8fd2-dc48-11f0-be0e-62bc60f3bc09","Thanks for covering Cassandra. Looking forward to more content!","4cbf9a9c-0b93-4af9-8267-0937fbd40411","0.484"
"cf8797c7-2973-48ef-aef0-53e19c51494b","5e3c904a-dc48-11f0-be0e-62bc60f3bc09","Clear and well-explained. this topic is fascinating.","40d03633-bedb-485e-8ad6-b34d32bc66ed","0.523"
"5fad55c8-e8ba-4e5c-931c-2510b39e198a","5e3c90c2-dc48-11f0-be0e-62bc60f3bc09","Great tutorial! Really helped me understand vector search.","8bdd4ee4-5a50-4edd-9c02-d06effd691c4","0.625"
"5116b63b-58af-41e2-b10d-66fa9404c5e6","5e3c9144-dc48-11f0-be0e-62bc60f3bc09","This video on performance optimization was super helpful. Keep up the great work!","672edd1b-838d-4cd6-bcb5-a0ceb132a4e8","0.841"
"2e9e4722-ad91-42cc-91cd-1ae217f11426","5e3c91d0-dc48-11f0-be0e-62bc60f3bc09","Great tutorial! Really helped me understand data modeling.","9a5e1988-eea4-46a9-9d75-bae88f5281b4","0.77"
"05fb970c-1458-4b32-b02a-af9cf7797a39","5e3c9252-dc48-11f0-be0e-62bc60f3bc09","Great tutorial! Really helped me understand NoSQL.","8c985e23-5c7d-4bf6-91d3-d0e5ed7f2ab4","0.484"
"3efa60ef-063f-4b7a-8f62-030269ed6296","5e3c92ca-dc48-11f0-be0e-62bc60f3bc09","Amazing demo! vector search seems really powerful.","9c9d2b37-f495-4b57-8e77-41a507520906","0.839"
"80ccb73c-b54b-4e12-bf09-c4ae22c4ca2e","5e3c9342-dc48-11f0-be0e-62bc60f3bc09","Clear and well-explained. data modeling is fascinating.","f72690b3-d54a-4fba-865e-a9ffffad0eba","0.609"
"9cbea609-7e35-4ed4-832a-066e1583e29e","5e3c93c4-dc48-11f0-be0e-62bc60f3bc09","Thanks for sharing this. CQL is exactly what I needed.","229a1e67-bc6e-461f-856c-6558ab0b71b6","0.499"
"82cffdf5-600a-47b2-8a89-4c81aa32ff52","5e3c943c-dc48-11f0-be0e-62bc60f3bc09","Excellent explanation of consistency. Very clear and concise.","7e75fb2f-f39e-40c9-9cf8-7e43b9b707d6","0.982"
"6d2126a1-2702-41ce-8715-70129aac7ad1","5e3c94be-dc48-11f0-be0e-62bc60f3bc09","Thanks for covering scaling. Looking forward to more content!","5716215f-4e9a-4b0a-ba09-411546482c40","0.662"
"8c17a488-864a-456e-832c-3bab3f2bbfe2","5e3c9536-dc48-11f0-be0e-62bc60f3bc09","Clear and well-explained. distributed databases is fascinating.","42f7440c-f7b9-40d0-a504-c01668f6c54c","0.702"
"50e6334e-df73-4874-9e30-5ac56a7609d6","5e3c95e0-dc48-11f0-be0e-62bc60f3bc09","Great tutorial! Really helped me understand scaling.","88b0c470-2f7b-4de0-bd57-6a7cba1f72cf","0.838"
"e6790292-6eb5-4e15-9acb-8e8a334f549a","5e3c9658-dc48-11f0-be0e-62bc60f3bc09","This video on distributed databases was super helpful. Keep up the great work!","1e13b0e8-058a-4631-bf63-d015275f55ca","0.884"
"b64369ad-c996-4905-a654-f177e1855d43","5e3c96d0-dc48-11f0-be0e-62bc60f3bc09","This video on consistency was super helpful. Keep up the great work!","5ea91edc-849d-4e65-9f75-d80a82c32ff0","0.783"
"89695d55-40a0-49ec-9ac3-75a6c053a31f","5e3c9748-dc48-11f0-be0e-62bc60f3bc09","This video on the architecture was super helpful. Keep up the great work!","185062b4-fecc-40fc-9e57-5d721782639e","0.761"
"2babaf16-fd9d-457d-a303-5d2d9263a230","5e3c97c0-dc48-11f0-be0e-62bc60f3bc09","Love the content! distributed databases makes so much more sense now.","b164074d-5b90-44dd-9309-17f2a0b744fc","0.993"
"4307e5f6-d4b6-42e9-b3ad-d3020d68e72c","5e3c9838-dc48-11f0-be0e-62bc60f3bc09","Amazing demo! performance optimization seems really powerful.","ac3cd3c7-42b9-42ec-8c73-5424ec392779","0.517"
"97549688-c771-4f3a-9217-3e714977873f","5e3c98b0-dc48-11f0-be0e-62bc60f3bc09","Excellent explanation of scaling. Very clear and concise.","96130efc-7eb2-491b-82f7-534bb6c1d7c7","0.571"
"d1457e1b-801d-4295-8931-90fea70a9ce4","5e3c991e-dc48-11f0-be0e-62bc60f3bc09","Love the content! NoSQL makes so much more sense now.","fb914d7a-2037-4092-a131-ed5b8d70fc96","1.0"
"e2adf70e-1294-4c00-9186-12e463f61269","5e3c99a0-dc48-11f0-be0e-62bc60f3bc09","Clear and well-explained. the architecture is fascinating.","468d4ba9-2bff-4ec6-a485-efe381aded48","0.837"
"333e0843-1648-46c9-9f22-79d87136ef31","5e3c9a18-dc48-11f0-be0e-62bc60f3bc09","Clear and well-explained. the architecture is fascinating.","9f2b1303-7f31-4b6a-acd6-d5e4ae54b4ce","0.635"
"0cd34b0e-4ae7-4d2a-be49-8b5695b0565c","5e3c9a90-dc48-11f0-be0e-62bc60f3bc09","Excellent explanation of the architecture. Very clear and concise.","f72690b3-d54a-4fba-865e-a9ffffad0eba","0.841"
"cc68b269-8f72-4fbc-ac66-37df608037a3","5e3c9b08-dc48-11f0-be0e-62bc60f3bc09","Love the content! consistency makes so much more sense now.","550c7925-f6a4-415c-a9e0-0194799e6a07","0.803"
"2babaf16-fd9d-457d-a303-5d2d9263a230","5e3c9b80-dc48-11f0-be0e-62bc60f3bc09","Clear and well-explained. the architecture is fascinating.","fb914d7a-2037-4092-a131-ed5b8d70fc96","0.832"
"8fc9d4ca-daf8-4233-bb65-cb4368b90c48","5e3c9bee-dc48-11f0-be0e-62bc60f3bc09","This video on NoSQL was super helpful. Keep up the great work!","d6701cd0-6d2b-4265-80a9-af040b23711b","0.763"
"e57af78c-53a7-4059-8fa6-eb260f5f69a1","5e3c9c70-dc48-11f0-be0e-62bc60f3bc09","Thanks for sharing this. the architecture is exactly what I needed.","6bc1e32e-693b-4d83-b2e3-e72d76a39673","0.907"
"f6ef9428-2bdd-4768-b131-4bb44b2c696b","5e3c9ce8-dc48-11f0-be0e-62bc60f3bc09","Great tutorial! Really helped me understand NoSQL.","4adb5b6b-be1b-4c27-a5f7-b2bf9297ea03","0.553"
"94f0b97b-8acc-4ff4-a898-318d06b65598","5e3c9d60-dc48-11f0-be0e-62bc60f3bc09","This video on performance optimization was super helpful. Keep up the great work!","c82a0f84-0c5c-4e23-8543-ddb5dd57672c","0.843"
"8584f5a3-3bc3-49b7-a590-c5304aa071bb","5e3c9dd8-dc48-11f0-be0e-62bc60f3bc09","This video on this topic was super helpful. Keep up the great work!","9470a54b-2fa7-4593-9fe9-f4aae9a3799e","0.784"
"c20ffbfd-8007-46a0-82fb-4f3b2189d849","5e3c9e50-dc48-11f0-be0e-62bc60f3bc09","This video on distributed databases was super helpful. Keep up the great work!","878f82ba-5db2-4248-b57d-888176bafa47","1.0"
"77f1eb17-0fae-4d41-ac03-ec6d14d3a0dd","5e3c9ec8-dc48-11f0-be0e-62bc60f3bc09","Thanks for covering distributed databases. Looking forward to more content!","1acc6ce9-f7ed-4dd4-b9a9-3606c1b606e7","0.622"
"d3284e47-8bae-423a-b1d0-322e1494583f","5e3c9f40-dc48-11f0-be0e-62bc60f3bc09","Amazing demo! NoSQL seems really powerful.","53954cef-bd6b-4343-9336-8a02d240472e","0.48"
"e14b389a-8d25-43f3-af8a-00cc171372db","5e3c9fb8-dc48-11f0-be0e-62bc60f3bc09","Amazing demo! NoSQL seems really powerful.","f2edfeb9-1d84-418c-b519-47b0595aacba","0.687"
"93b30b3b-315a-4267-8a3f-638fadbe9936","5e3ca030-dc48-11f0-be0e-62bc60f3bc09","Thanks for covering Astra. Looking forward to more content!","cfe00395-8ba8-4d40-a7b8-b822426a14fe","0.879"
"66aa0d93-3741-4195-b0e0-8e14c4816ad5","5e3ca09e-dc48-11f0-be0e-62bc60f3bc09","Amazing demo! vector search seems really powerful.","6bc1e32e-693b-4d83-b2e3-e72d76a39673","0.987"
"0573af87-d26d-4ccd-8f61-c8b851d2ba5f","5e3ca120-dc48-11f0-be0e-62bc60f3bc09","Love the content! the architecture makes so much more sense now.","1e13b0e8-058a-4631-bf63-d015275f55ca","0.785"
"5472b57a-56db-498d-9a8f-59407b8bd667","5e3ca198-dc48-11f0-be0e-62bc60f3bc09","Clear and well-explained. NoSQL is fascinating.","87f0f5b6-3cbc-4fc6-8f04-b41b5a31a72c","0.777"
"e14b389a-8d25-43f3-af8a-00cc171372db","5e3ca206-dc48-11f0-be0e-62bc60f3bc09","Thanks for covering the architecture. Looking forward to more content!","a0921328-94e1-464f-960d-e2ef7d01f2e9","0.81"
"45c98e43-3457-40f9-bea1-3d04119c0b9f","5e3ca27e-dc48-11f0-be0e-62bc60f3bc09","Love the content! this topic makes so much more sense now.","5f89dddc-f91a-4a4a-9730-3476e140aa3c","0.91"
"e5f35319-8a55-411d-8617-5736225849bf","5e3ca2f6-dc48-11f0-be0e-62bc60f3bc09","Amazing demo! CQL seems really powerful.","6115e922-50c1-4e9d-90f7-5d65cb69a904","0.655"
"b2cf98fd-4dc2-44a8-9bad-8779799201a6","5e3ca36e-dc48-11f0-be0e-62bc60f3bc09","Thanks for covering CQL. Looking forward to more content!","f06c2941-cc39-4a83-b11e-4e32feb360b2","0.863"
"712240ac-2b0d-42a6-9371-be01ad4a8001","5e3ca3e6-dc48-11f0-be0e-62bc60f3bc09","Great tutorial! Really helped me understand data modeling.","c6397d8d-271d-4c5d-aa9a-64fdefccc8e7","0.606"
"6eb9647c-1eb6-4e3e-8b2b-58abaf6c1fd6","5e3ca45e-dc48-11f0-be0e-62bc60f3bc09","Great tutorial! Really helped me understand vector search.","5ea91edc-849d-4e65-9f75-d80a82c32ff0","0.838"
"65d309f1-5bd9-40d9-b14e-a3efab1fa3a7","5e3ca4ea-dc48-11f0-be0e-62bc60f3bc09","Great tutorial! Really helped me understand distributed databases.","1ca0d89b-8851-4562-a993-0e3f22288718","0.861"
"1a33d142-8e16-42f0-8339-224a65215e0e","5e3ca562-dc48-11f0-be0e-62bc60f3bc09","Great tutorial! Really helped me understand performance optimization.","1169594e-9b45-4d2d-b8a2-804f4d488969","0.473"
"ddcd4a51-dc08-405b-838b-d32e42f7024e","5e3ca5da-dc48-11f0-be0e-62bc60f3bc09","Great tutorial! Really helped me understand Cassandra.","3bd81250-5430-4243-9fac-c2c8bbb2c075","0.434"
"1bc6d1bf-0117-4756-a47f-221c59395182","5e3ca652-dc48-11f0-be0e-62bc60f3bc09","Great tutorial! Really helped me understand Cassandra.","fb914d7a-2037-4092-a131-ed5b8d70fc96","0.582"
"ec9c9029-da98-467e-81ee-5a871b7be4f6","5e3ca6ca-dc48-11f0-be0e-62bc60f3bc09","Clear and well-explained. CQL is fascinating.","1e13b0e8-058a-4631-bf63-d015275f55ca","0.678"
"bb4f6f6d-a2e6-4d17-9ccc-df6008fece73","5e3ca742-dc48-11f0-be0e-62bc60f3bc09","Excellent explanation of distributed databases. Very clear and concise.","a7cc2fc1-169a-42d9-97e0-5c12340c1aca","0.765"
"be3b7694-49a0-488f-83d7-54ad2520e0b8","5e3ca7ba-dc48-11f0-be0e-62bc60f3bc09","Clear and well-explained. data modeling is fascinating.","7db085d9-c5e2-456e-83db-7a8108fcceb8","0.871"
"a35c3655-e365-46ea-9173-806288336743","5e3ca832-dc48-11f0-be0e-62bc60f3bc09","Thanks for covering performance optimization. Looking forward to more content!","3b6a9cf7-26f1-4985-a29d-180166f5b0e0","0.71"
"e2144bb8-c436-4653-8fd9-c02e0a2e685c","5e3ca8aa-dc48-11f0-be0e-62bc60f3bc09","Great tutorial! Really helped me understand data modeling.","6146ce71-b657-4a60-bfc1-ddcf4358f014","0.932"
"0b9e5152-52ee-4ff6-8bb0-364ce46f0259","5e3ca922-dc48-11f0-be0e-62bc60f3bc09","Thanks for covering Cassandra. Looking forward to more content!","f72690b3-d54a-4fba-865e-a9ffffad0eba","0.547"
"fbd2f707-9187-417d-8cc5-b88ed6cdc8f2","5e3ca99a-dc48-11f0-be0e-62bc60f3bc09","Amazing demo! performance optimization seems really powerful.","bef2099d-805a-4b86-90cc-273da0004063","0.523"
