videoid,added_date,description,location,location_type,name,preview_image_location,tags,userid,content_rating,category,language
08aa47c7-67cf-4d98-beb3-de3995dc5a42,2024-12-18T09:40:22.000Z,"In this comprehensive tutorial on artificial intelligence and generative AI, we explain the popular AI technique RAG (Retrieval Augmented Generation) that can enhance Large Language Model (LLM) output. Perfect for software engineers and developers working with AI, we explore agentic RAG by modeling both in Langflow, demonstrating practical applications for full stack development.

Additional Resources for Developers & Software Engineers:
- DataStax Developer Hub: https://dtsx.io/devhub
- DataStax Blog: https://dtsx.io/howto
- Try Langflow: https://dtsx.io/trylangflow
- Try Astra DB: https://dtsx.io/40kQpI6

Stay connected with our tech community:
- Join our Discord Community for programmers: https://discord.gg/datastax
- Follow us on X for the latest in AI & technology: https://x.com/DataStaxDevs

Chapters:
00:00:00 Introduction to AI & LLMs
00:00:30 Modeling a Basic LLM Conversation
00:01:22 RAG Explained
00:03:48 Agentic RAG
00:10:30 Exposing an API for Production
00:10:57 Conclusion",https://www.youtube.com/embed/MYPDsV_825U,1,Agentic RAG Explained,https://i.ytimg.com/vi/MYPDsV_825U/maxresdefault.jpg,"{""astra"",""introduction"",""demo"",""tutorial"",""datastax""}",e54bd1a1-2215-46cf-992e-6ee2bd80d32c,G,Education,en
8a129efc-4761-4f08-b72b-47acb29737fc,2024-12-18T09:37:42.000Z,"Read the details, terms, and conditions: https://www.datastax.com/blog/twelve-days-codemas-datastax-holiday-giveaway",https://www.youtube.com/embed/VaiUXPdl1eM,1,Announcing DataStax's 12 Days of Codemas,https://i.ytimg.com/vi/VaiUXPdl1eM/maxresdefault.jpg,"{""datastax""}",174f018e-7d8c-4b3a-8c5d-846c88c61931,G,Education,en
6372ee10-b3ee-47d2-8ee9-e47023e8ca51,2024-12-18T05:46:59.000Z,"Ready to take your application development to the next level? Join Aaron Ploetz on Dec 17 for a live session where you’ll learn how to seamlessly build and deploy scalable, resilient applications using Apache Cassandra® on Amazon Elastic Container Service (ECS) and Elastic Kubernetes Service (EKS).

This hands-on webinar is designed for developers, architects, and IT professionals who want to unlock the full potential of Cassandra and AWS-managed services.

Here’s what you’ll take away:

--Step-by-step guidance: Learn how to build a simple application with the Java version of the DataStax Data API.
--Practical deployment tips: See how to deploy Cassandra-driven applications on Amazon ECS with ease.
--Best practices for scalability: Discover how to leverage Cassandra for modern, cloud-native app development.
____________________

Stay in touch:
- Join our Discord Community: https://discord.gg/datastax
- Follow us on X: https://x.com/DataStaxDevs

_________",https://www.youtube.com/embed/X6q97ph7D78,1,Building Applications on EKS Cassandra,https://i.ytimg.com/vi/X6q97ph7D78/maxresdefault.jpg,"{""cassandra"",""scalable"",""datastax"",""apache_cassandra""}",1664db20-7cd5-481e-b266-6c49e27688fb,G,Education,en
86b5e1ab-e4ad-4831-8b1f-ba7522332156,2024-12-13T16:50:19.000Z,"When should you use Graph RAG? 

DataStax's Charna Parkey, Ph.D. shares some insight in this livestream clip. 

#GraphRAG #KnowledgeGraphs #RAGApplications #Shorts",https://www.youtube.com/embed/ptJ_XlEFnCo,1,When to use Graph RAG,https://i.ytimg.com/vi/ptJ_XlEFnCo/maxresdefault.jpg,"{""datastax""}",547e53de-cc8a-480b-a0fe-8884f1fc01d6,G,Education,en
17f4e660-26d1-40dd-b429-7fe7aaa8a820,2024-12-12T07:14:49.000Z,"Teamwork makes the dream work! But what is a multi-agent AI and how does it compare to a simple agent or Retrieval-Augmented Generation (RAG) app?

Join Rodrigo Nader, CEO of Langflow, and Karan Vaidya, co-founder of Composio, for an insightful livestream where we’ll discuss and demo:

What makes an AI multi-agent and the benefits and trade-offs of this approach.
How to organize and delegate tasks among multiple agents.
Giving agents the tools they need to take action and complete tasks.
We’ll also show you a multi-agent app in this livestream that you can take and customize to create your own powerful multi-agent app that solves complex tasks at scale.

RESOURCES: 
Sign up for Composio: https://dtsx.io/4gv7SnL
Sign up for Langflow: https://dtsx.io/49tJf8V  
Langflow 1.1 Release: https://dtsx.io/3VApFSC

Additional Resources:
- DataStax Developer Hub: https://datastax.com/devs
- DataStax Blog: https://www.datastax.com/blog/technical-how-tos
- Langflow: https://langflow.datastax.com
- Astra DB: https://astra.datastax.com
____________________

Stay in touch:
- Join our Discord Community: https://discord.gg/datastax
- Follow us on X: https://x.com/DataStaxDevs",https://www.youtube.com/embed/E-_elbSWNWA,1,"Multi-Agent Applications: Team Reasoning, Tools, and Tasks",https://i.ytimg.com/vi/E-_elbSWNWA/maxresdefault.jpg,"{""astra"",""datastax"",""demo""}",a932e30f-492e-448d-b19d-44c8c788a484,G,Education,en
6cb2124e-2238-4fd0-82d1-168b9d2d7b64,2024-12-06T05:20:11.000Z,"Get ready for an insightful fireside chat with Cassandra pros Francesco Animali, Romain Anselin, and Mick Semb Wever! With years of hands-on experience running Apache Cassandra clusters, these experts will share their favorite tips, lessons learned, and practical advice for making the most out of Cassandra. Plus, we’ll dive into what’s new with Cassandra 5.0 and what’s coming in 2025.

Whether you’re managing a cluster, planning to upgrade, or just curious about how Cassandra is evolving, this session is packed with valuable insights to help you stay ahead.

During this session, you’ll learn:

--Proven tips for managing clusters: Learn expert strategies to optimize performance and scalability.
--What’s next for Cassandra: Get a peek into 2025 trends.
--Real-world problem-solving: Hear about challenges and solutions from the experts’ personal experiences.
--Future-ready Cassandra use cases: See how Cassandra is powering real-time, AI, and cloud-native applications.


Additional Resources:
- DataStax Developer Hub: https://datastax.com/devs
- DataStax Blog: https://www.datastax.com/blog/technical-how-tos
- Langflow: https://langflow.datastax.com
- Astra DB: https://astra.datastax.com
____________________

Stay in touch:
- Join our Discord Community: https://discord.gg/datastax
- Follow us on X: https://x.com/DataStaxDevs

Chapters:
00:00:00 Introduction
_________",https://www.youtube.com/embed/ZRX-ROpmeSo,1,Mastering Apache Cassandra®: Make 2025 Your Most Successful Yet,https://i.ytimg.com/vi/ZRX-ROpmeSo/maxresdefault.jpg,"{""astra"",""introduction"",""cassandra"",""performance"",""datastax"",""apache_cassandra""}",e54bd1a1-2215-46cf-992e-6ee2bd80d32c,G,Education,en
2b249842-58d7-4418-a560-2a1ed492b487,2024-12-04T19:05:22.000Z,"How can you build powerful multi-agents without being limited by available tools and frameworks? 

Join Rodrigo Nader, CEO of Langflow, for a deep-dive livestream where we will demo how you can quickly build and deploy multi-agent applications with Langflow 1.1 - where ANYTHING can be an agent tool and you can put agents to work solving complex problems at scale!

 •  Powerful Multi-Agent Orchestration: Discover how Langflow 1.1 enables you to set up and manage multiple agents effortlessly, allowing them to collaborate and tackle complex tasks with ease.
 • Beautiful Development Experience: Explore the redesigned user interface that simplifies the process of building and visualizing multi-agent workflows, helping you iterate faster and more effectively.
 • Level Up with Tool Mode: Learn how to transform any component, API, or workflow into a versatile tool, enhancing the capabilities of your agents without extensive coding.
 • Let the agents talk!  Understand how agents can now communicate and collaborate directly, enabling sophisticated problem-solving and dynamic task management.

Additional Resources:

Langflow Reimagined: https://dtsx.io/3Zw2xWA
Langflow 1.1 Release: https://dtsx.io/3D4466m
GitHub Repo: https://dtsx.io/4bh2O3S
Beginners Guide to Building Agents:https://dtsx.io/41tbmmI
Knowledge Graphs for RAG: https://dtsx.io/3BhGIC1
Sign up for Langflow:  https://dtsx.io/3Bb8YGv
Sign up for Astra: https://dtsx.io/3OMaB0b
____________________

Stay in touch:
- Join our Discord Community: https://discord.gg/datastax
- Follow us on X: https://x.com/DataStaxDevs",https://www.youtube.com/embed/c7B-EMKJm7g,1,Langflow 1.1 Deep Dive: Build the Next Era of Agentic Workflows,https://i.ytimg.com/vi/c7B-EMKJm7g/maxresdefault.jpg,"{""astra"",""datastax"",""talk"",""demo""}",ea8cc0a2-be6a-4b58-8658-13a1ff45d9c1,G,Education,en
564da3c4-bf43-45f4-b524-842519a0ca97,2024-11-26T17:00:24.000Z,"How to unlock relevance with RAG

Check out Langflow CEO Rodrigo Nader's example using Harry Potter.

Catch the full video replay (Beyond Basic RAG): https://dtsx.io/4hXCoZe",https://www.youtube.com/embed/J6Ujt51aycA,1,How to unlock relevance with RAG,https://i.ytimg.com/vi/J6Ujt51aycA/maxresdefault.jpg,"{""database""}",174f018e-7d8c-4b3a-8c5d-846c88c61931,G,Tutorial,en
2607af84-10d8-467d-8ca8-60ed3602e967,2024-11-26T14:28:34.000Z,"In this video Aaron Ploetz demonstrates essential Cassandra operations while using Kubectl and Flux. First, he builds up a new cluster and prepares it for use with only kubectl commands. Then, he introduces Flux and shows how to add a node to an existing Cassandra cluster, simply by submitting a PR in GitHub!

Chapters:
00:00:56 1. Mission Control ""Expert Mode""
00:02:05 2. Create a cluster with kubectl apply
00:07:01 3. kubectl get secrets
00:08:52 4. kubectl expose service
00:10:07 5. Testing the service endpoint
00:12:26 6. Introduction to Flux
00:13:01 7. Flux & GitHub configuration
00:14:12 8. Flux bootstrap
00:15:53 9. Add a Cassandra cluster to Flux
00:16:50 10. Add a new Cassandra node

Flux website: https://fluxcd.io/
Explore next steps for your Apache Cassandra deployment: https://www.datastax.com/modernize-apache-cassandra-workloads
_________

Additional Resources:
- DataStax Developer Hub: https://datastax.com/devs
- DataStax Blog: https://www.datastax.com/blog/technical-how-tos
- Langflow: https://langflow.datastax.com
- Astra DB: https://astra.datastax.com
____________________

Stay in touch:
- Join our Discord Community: https://discord.gg/datastax
- Follow us on X: https://x.com/DataStaxDevs",https://www.youtube.com/embed/YMnDUeextOc,1,Advanced Cassandra Operations with Kubectl and Flux,https://i.ytimg.com/vi/YMnDUeextOc/maxresdefault.jpg,"{""astra"",""introduction"",""demo"",""cassandra"",""datastax"",""apache_cassandra""}",e65d9533-0be0-4a57-a833-27f20383e787,G,Education,en
c236f03f-2c2b-443c-acca-de3685a84e90,2024-11-22T18:29:52.000Z,"Langflow is the visual IDE for LangChain-based RAG and multi-agent AI apps. The open-source and cloud hosted platform, with its prebuilt components and simple drag-and-drop interfaces for connecting to any model, API, data source, or database, makes it easy to rapidly develop, experiment, and iterate on the way to building generative AI apps.

If you’ve used previous Langflow versions to build AI apps, you’ll find even more new features to love in Langflow 1.1. Here’s what this major release brings you:

➡️New visual experience - A whole new experience that makes building GenAI applications intuitive, a new enhanced playground, dark mode, more templates for you to easily get started, with a dash of color.

➡️New Langflow agent experience - Build powerful multi-agents with a simplified Langflow agent, new component-as-tool capabilities, agent-to-agent communication, visibility into agents' executions and reasoning, and more.

Langflow 1.1 is now available in both OSS and DataStax cloud hosted Langflow. Get started today: Langflow.org

Additional Resources:
- DataStax Developer Hub: https://dtsx.io/devhub
- DataStax Blog: https://dtsx.io/howto
- Try Langflow: https://dtsx.io/trylangflow
- Try Astra DB: https://dtsx.io/40kQpI6",https://www.youtube.com/embed/1RAeLGQ5VN8,1,Let the Agents Talk! Build Powerful AI Agents with Langflow 1.1,https://i.ytimg.com/vi/1RAeLGQ5VN8/maxresdefault.jpg,"{""astra"",""datastax"",""database"",""talk""}",c7dd78bd-f6a2-46eb-aea1-8d2f123f0e87,G,Conference,en
dbf8874d-2b73-4959-938d-c41112b60e0b,2024-11-21T22:45:27.000Z,"Ever wish your app could think smarter? With DataStax, Glean, and the power of GenAI, it's possible! 💡 Effortlessly connect data, perform detailed searches, and enable real-time decision-making—all in a plug-and-play setup. Watch to discover how to unlock new possibilities for your app! 

Learn more about the powerful combination of DataStax and Glean in this livestream: https://www.youtube.com/watch?v=02qaBKxD4-8
#datastax  #glean #AI #AppDevelopment",https://www.youtube.com/embed/neP16Ih-J4o,1,Make Your AI App Smarter with DataStax and Glean #shorts #AI #RAG,https://i.ytimg.com/vi/neP16Ih-J4o/maxresdefault.jpg,"{""search"",""datastax""}",317d2e1c-d435-48e2-9e93-073c7ae0a28f,G,Education,en
881e38d1-28c0-48b0-a659-62f11f153016,2024-11-20T18:23:43.000Z,"Context windows are getting larger — so why do you still need RAG? 

David Jones-Gilardi explains in this short clip. 

Watch the full video (Beyond Basic RAG) ➡️ https://dtsx.io/48VyQSU

#DataStax #RAGApplications",https://www.youtube.com/embed/-rihARNLfwI,1,Why Do You Need RAG? #rag #ai #shorts,https://i.ytimg.com/vi/-rihARNLfwI/maxresdefault.jpg,"{""datastax""}",55e2427e-a053-48dc-a807-83679ea76d1b,G,Education,en
2310fbc8-43b3-484d-8a21-34c58970e6f8,2024-11-19T11:36:49.000Z,"Ready to make your video meetings more insightful and accessible? Join us as we build an intelligent chatbot within Zoom Teams Chat. It’ll learn as new meeting data and chat histories are ingested, making for increasingly salient insights in future meetings.

Zoom’s Ojus Save and DataStax’s David Jones-Gilardi will guide you through building a retrieval-augmented generation pipeline to retrieve key insights from your meeting data, all on the DataStax AI Platform. Whether you’re summarizing conversations, pulling up critical points, or training an AI bot to get smarter after every call, this is AI tech you can start using right away.

Key Takeaways:

Build a RAG pipeline to extract and analyze Zoom meeting data
Use vector searches for smarter, more accurate data retrieval
Train an AI bot in Zoom to capture insights and improve with each meeting
Hands-on insights into DataStax AI PaaS, making it easy to start building
Learn about Langflow, the low-code, drag-and-drop, visual IDE for building GenAI apps


Additional Resources:
- DataStax Developer Hub: https://datastax.com/devs
- DataStax Blog: https://www.datastax.com/blog/technical-how-tos
- Langflow: https://langflow.datastax.com
- Astra DB: https://astra.datastax.com
____________________

Stay in touch:
- Join our Discord Community: https://discord.gg/datastax
- Follow us on X: https://x.com/DataStaxDevs",https://www.youtube.com/embed/HGoYMGj-QE0,1,Enabling Intelligent Zoom Teams Chat Using RAG and DataStax AI,https://i.ytimg.com/vi/HGoYMGj-QE0/maxresdefault.jpg,"{""search"",""astra"",""vector"",""datastax""}",288cfb6f-3291-48f0-a44f-e5f2875b61ee,G,Education,en
5a371921-a766-40e4-b14a-04c81cf2d286,2024-11-14T07:12:52.000Z,"You've built a GenAI Chatbot with RAG and it works for easy questions, but as more complex questions come in… so do hallucinations often addressed with ""I can't help you with that"" guardrails. It's impossible to handle every edge case before you go live–you need a way to improve responses over time.

You're in luck! This livestream is about a technique that helps your app get smarter over time. Graph RAG can enable you to enhance responses all without needing to be an expert in Graph techniques or databases–that is if you’re using our contributed LangChain GraphVectorStore. 

During this session, you’ll learn:
What you can do to improve hallucinations 
Why combining the connectivity of knowledge graphs with semantic understanding improves RAG
How to leverage a hybrid graph/vector retrieval algorithm in LangChain

Resources: 
---Your Documents Are Trying to Tell You What’s Relevant: Better RAG Using Links
https://towardsdatascience.com/your-documents-are-trying-to-tell-you-whats-relevant-better-rag-using-links-386b7433d0f2
--How Knowledge Graph RAG Boosts LLM Results
https://www.datastax.com/blog/how-knowledge-graph-rag-boosts-llm-results
--A Guide to Graph RAG, a New Way to Push the Boundaries of GenAI Apps
https://datastax.medium.com/a-guide-to-graph-rag-a-new-way-to-push-the-boundaries-of-genai-apps-f616d47758a0
--The examples above use the open source connector, if you’re using Astra you can use the data api as well:
https://python.langchain.com/api_reference/astradb/graph_vectorstores/langchain_astradb.graph_vectorstores.AstraDBGraphVectorStore.html#langchain_astradb.graph_vectorstores.AstraDBGraphVectorStore
--Scaling knowledge graphs by eliminating edges
https://www.datastax.com/blog/scaling-knowledge-graphs-by-eliminating-edges

About DataStax Developer:
On the DataStax Developers YouTube channel, you can find tutorials, workshops and much more to help you learn and stay updated with the latest information on Apache Cassandra©.  Visit ht",https://www.youtube.com/embed/4A606fnQDTI,1,Level Up Your GenAI Chatbot with Graph RAG & LangChain,https://i.ytimg.com/vi/4A606fnQDTI/maxresdefault.jpg,"{""workshop"",""vector"",""astra"",""cassandra"",""tutorial"",""datastax"",""database"",""apache_cassandra""}",569c9c7a-95dc-4eb5-bc0d-ef0aca16b957,G,Education,en
bfd48806-d9a8-415a-89b0-5e97edd70637,2024-11-13T06:48:37.000Z,"Are you responsible for the deployment of Cassandra and feeling behind on the latest? With all the hype in Generative AI, vector search as a feature appears in every database in use today. Apache Cassandra® is no exception. Introduced in version 5.0, vector search in Cassandra powered by the JVector project is quickly proving to be one of the best implementations. 

Now is a great time to catch up! What is vector search, and why is everyone talking about it? Here are a few things we’ll cover:

--What are vectors and vector indexes?
--How are they implemented in Cassandra?
--What are Vector Search use cases?
--Operational considerations when using vectors

Join Patrick McFadin for a workshop on how to use vectors and deploy them confidently. 


Additional Resources:
- DataStax Developer Hub: https://datastax.com/devs
- DataStax Blog: https://www.datastax.com/blog/technical-how-tos
- Langflow: https://langflow.datastax.com
- Astra DB: https://astra.datastax.com
____________________

Stay in touch:
- Join our Discord Community: https://discord.gg/datastax
- Follow us on X: https://x.com/DataStaxDevs

Chapters:
00:00:00 Introduction
_________",https://www.youtube.com/embed/k-9oFVNKoQc,1,Vector Search for Cassandra Operators,https://i.ytimg.com/vi/k-9oFVNKoQc/maxresdefault.jpg,"{""workshop"",""astra"",""introduction"",""talk"",""search"",""cassandra"",""vector"",""datastax"",""database"",""apache_cassandra""}",434df071-33e7-4828-8797-93c20e9c7dd4,G,Education,en
3d216a3e-35ef-4353-8d2d-da2141204a29,2024-11-12T16:13:36.000Z,"In this video, DataStax dev rel engineer Aaron Ploetz details the necessary steps for deploying a Cassandra-driven application on Amazon's Elastic Container Service (ECS). Follow along as he shows how to leverage the Java version of DataStax's Data API, while building a Docker image for deployment. You'll also see how to deploy and run that image as a container on ECS, and watch as it pulls its data from a DataStax Enterprise (DSE) cluster running in the same Amazon region.

DSAlbums Github repo: https://github.com/aar0np/DSAlbums

Chapters
00:01:05 Expose the Data API service
00:03:12 Testing the Data API
00:04:43 Building the front end with Vaadin
00:06:50 Building the Spring Boot controller
00:14:16 Building the Docker image
00:18:50 Push the Docker image to AWS
00:24:08 Create a new ECS task definition
00:26:40 Create a new ECS service


Additional Resources:
- DataStax Developer Hub: https://dtsx.io/devhub
- DataStax Blog: https://dtsx.io/howto
- Try Langflow: https://dtsx.io/trylangflow
- Try Astra DB: https://dtsx.io/40kQpI6
____________________

Stay in touch:
- Join our Discord Community: https://discord.gg/datastax
- Follow us on X: https://x.com/DataStaxDevs",https://www.youtube.com/embed/3jgkntHWW5U,1,How to Deploy Cassandra-Based Applications on AWS,https://i.ytimg.com/vi/3jgkntHWW5U/hqdefault.jpg,"{""cassandra"",""dse"",""astra"",""datastax""}",05d6fa76-ce37-46e4-a3ec-161000108563,G,Tutorial,en
d37444de-8592-4952-813f-5bde391f0cb7,2024-11-06T22:47:25.000Z,"Dive into the world of Retrieval-Augmented Generation (RAG) with this video! DataStax Dev Rel Engineer David Jones-Gilardi walks you through how to leverage the power of DataStax Astra Vector DB and DataStax Langflow to boost the accuracy and relevance of AI-generated responses. We'll cover the core components, how RAG works, the benefits, and some cool real-world applications. Perfect for developers looking to stay ahead in AI and NLP tech!

The key points covered in the video include:

➡️ Introduction to RAG: Explanation of what RAG is and its significance in the field of generative AI.

➡️ Components of RAG: Detailed description of the two main components - embedding generation and natural language search.

➡️ How RAG Works: Step-by-step process of how RAG retrieves relevant documents and generates responses based on them.

➡️ Advantages of RAG: Benefits of using RAG over traditional generation models, including improved accuracy and contextual relevance.

➡️ Applications of RAG: Examples of practical applications where RAG can be effectively utilized, such as customer support and information retrieval.

➡️ The video concludes with a summary of the potential impact of RAG on future AI developments and its importance in creating more intelligent and responsive systems.

Resources:
https://docs.datastax.com/en/langflow/examples/vector-rag-example.html

Additional Resources:
- DataStax Developer Hub: https://dtsx.io/devhub
- DataStax Blog: https://dtsx.io/howto
- Try Langflow: https://dtsx.io/trylangflow
- Try Astra DB: https://dtsx.io/40kQpI6
____________________

Stay in touch:
- Join our Discord Community: https://discord.gg/datastax
- Follow us on X: https://x.com/DataStaxDevs",https://www.youtube.com/embed/IvKPEEJUxxg,1,What is RAG? Learn the Basics of Retrieval Augmented Generation,https://i.ytimg.com/vi/IvKPEEJUxxg/maxresdefault.jpg,"{""astra"",""introduction"",""search"",""vector"",""datastax""}",654988f5-c334-4f4c-9d1a-153999a48d21,G,Tutorial,en
45bb7961-e174-436e-a482-7644e50cae84,2024-11-06T06:56:26.000Z,"Kubernetes is the “secret sauce” that takes the heavy lifting out of enterprise Apache Cassandra® cluster deployments. Want to see how you can easily leverage Kubernetes in the cloud for your self-managed Cassandra clusters on AWS?

Join Aaron Ploetz for a webinar on how to support and deploy enterprise Cassandra databases on Amazon Elastic Kubernetes Server (EKS). Watch as he covers building a control plane on EKS, installing Mission Control, and deploying a new DataStax Enterprise (DSE) cluster.

Discover how to supercharge your self-managed Cassandra cluster process on EKS. Learn how to build and support your clusters with building blocks from the most-prolific cloud platform in the world!

Key Takeaways:
Get insight into Amazon EKS cluster configuration.
Learn how to leverage node groups.
Discover how to configure and use EKS “add-ons.”
A comprehensive overview of installing and configuring DataStax Mission Control.

Additional Resources:
- DataStax Developer Hub: https://datastax.com/devs
- DataStax Blog: https://www.datastax.com/blog/technical-how-tos
- Langflow: https://langflow.datastax.com
- Astra DB: https://astra.datastax.com
____________________

Stay in touch:
- Join our Discord Community: https://discord.gg/datastax
- Follow us on X: https://x.com/DataStaxDevs",https://www.youtube.com/embed/nAlIfwA7I4w,1,Running Enterprise Cassandra on Amazon EKS,https://i.ytimg.com/vi/nAlIfwA7I4w/maxresdefault.jpg,"{""astra"",""dse"",""cassandra"",""datastax"",""database"",""apache_cassandra""}",158a99dd-938e-49a3-8c3b-c3c963de44ea,G,Education,en
81dab84f-4b2e-41c7-9fa2-8de7823461b2,2024-10-31T06:12:32.000Z,"Want to unlock powerful search capabilities for your AI-driven apps? Then you should learn about the new Glean-DataStax integration, which brings powerful enterprise search capabilities right into the interfaces where you work. In this session, we'll dive deep into how you can enhance GenAI development by improving access to high-quality, relevant data. 

Key Takeaways:
Seamless Integration: Learn how Glean integrates with Langflow and DataStax to streamline data retrieval.
Advanced Search: See Glean’s retrieval API in action and discover how it can power search experiences.
Best Practices: Explore how to index Astra DB for enterprise search, making AI-generated results more relevant and accurate.
Real-World Use Cases: Understand how companies are using this integration to solve search and AI challenges.

Resources: 
Get Started with Glean-DataStax: Blog - https://bit.ly/4hrm4Q8
Sign up for Astra: https://bit.ly/4hsjLfu
Sign up for Langflow: https://bit.ly/3YHI4P9 
Learn more about Glean: https://www.glean.com/",https://www.youtube.com/embed/02qaBKxD4-8,1,Deploy Enterprise-Grade Agentic RAG Using Glean and Datastax,https://i.ytimg.com/vi/02qaBKxD4-8/maxresdefault.jpg,"{""astra"",""search"",""datastax""}",05072bbb-ebfa-4e28-a9e8-a86e876becc6,G,Education,en
447d93b7-eacf-4031-80d0-523171627475,2024-10-31T05:22:02.000Z,"Join us for an in-depth webinar where we explore the exciting new features of Apache Cassandra® 5.0 and what to look forward to in Cassandra 5.1. This release brings significant advancements in database technology, including Storage Attached Indexes (SAI), Vector Search, Trie-Indexed Memtables, and Transactional Cluster Metadata.

Our expert, Mick Semb Wever and webinar host Sami Kaksonen, will guide you through these innovations and demonstrate how they can enhance your data management strategies. Additionally, we will provide a sneak peek into the upcoming Cassandra 5.1 features. Don't miss this opportunity to stay ahead of the curve with the latest in Cassandra technology.

Webinar Agenda:
Introduction to Apache Cassandra® 5.0
Storage Attached Indexes - CEP 7
Vector Search - CEP 30
Trie-Indexed Memtables - CEP 19
Transactional Cluster Metadata - CEP 21
Overview of Other New Features
Sneak Peek into Cassandra 5.1
ACID Transactions - CEP 15
Ask us anything!

SESSION RESOURCES:
Free Cassandra Health Check: https://dtsx.io/3UAef0x
Forrest Report: https://dtsx.io/4fpFBhT
ACID-CEP: https://dtsx.io/3YHNUQx
Zero Downtime Migration: https://bit.ly/4hqF80L  
Luna: https://bit.ly/4hqJXXV 

Additional Resources:
- DataStax Developer Hub: https://datastax.com/devs
- DataStax Blog: https://www.datastax.com/blog/technical-how-tos
- Langflow: https://langflow.datastax.com
- Astra DB: https://astra.datastax.com
____________________

Stay in touch:
- Join our Discord Community: https://discord.gg/datastax
- Follow us on X: https://x.com/DataStaxDevs",https://www.youtube.com/embed/Ba2WO0wZJrM,1,Unlocking the Power of Apache Cassandra® 5.0: Innovations & a Sneak Peek at 5.1,https://i.ytimg.com/vi/Ba2WO0wZJrM/maxresdefault.jpg,"{""astra"",""introduction"",""search"",""demo"",""cassandra"",""vector"",""datastax"",""database"",""apache_cassandra""}",c7dd78bd-f6a2-46eb-aea1-8d2f123f0e87,G,Education,en
3dc93990-e87e-43d9-bfef-9c07b4e87ba9,2024-10-30T14:33:42.000Z,"Watch this video to see how the DataStax Astra DB extension for GitHub Copilot: 
- Lets you manage databases and build AI apps using natural language. 
- Retrieve details, get code help, manage the Astra Dashboard, and start Langflow projects—all within GitHub Copilot chat. 
- Build smarter and faster with intuitive, streamlined workflows. #GitHub #GenAI #GitHubUniverse

Additional Resources:
- DataStax Developer Hub: https://dtsx.io/devhub
- DataStax Blog: https://dtsx.io/howto
- Try Langflow: https://dtsx.io/trylangflow
- Try Astra DB: https://dtsx.io/40kQpI6
____________________

Stay in touch:
- Join our Discord Community: https://discord.gg/datastax
- Follow us on X: https://x.com/DataStaxDevs",https://www.youtube.com/embed/4RemhcRdIWg,1,How to Create a Database and Build AI Apps with the Astra DB Extension for GitHub Copilot,https://i.ytimg.com/vi/4RemhcRdIWg/maxresdefault.jpg,"{""astra"",""datastax"",""database""}",6ee156ab-882f-49fb-9634-0a7c055f01bb,G,Tutorial,en
43fd4860-e54a-49ff-b41f-b99e11b2111e,2024-10-29T14:00:39.000Z,"In this tutorial, Aaron Ploetz walks you through setting up a DataStax Enterprise (DSE) cluster on Amazon EKS using DataStax Mission Control. Follow along as Aaron demonstrates each step, from exploring Mission Control services to exposing the Mission Control UI and configuring your DSE cluster with Kubernetes commands. You'll also learn how to create namespaces and collections, use the Data API for data management, and access your cluster using Postman.

Whether you're new to DataStax Mission Control or looking to optimize your current setup, this video provides everything you need to get started.

📌 For more details on DataStax Mission Control, including downloads and documentation, visit: datastax.com/products/mission-control 

Additional Resources:
- DataStax Developer Hub: https://datastax.com/devs
- DataStax Blog: https://www.datastax.com/blog/technical-how-tos
- Langflow: https://langflow.datastax.com
- Astra DB: https://astra.datastax.com
____________________

Stay in touch:
- Join our Discord Community: https://discord.gg/datastax
- Follow us on X: https://x.com/DataStaxDevs

Chapters:
00:00:00 Introduction
00:00:20 Expose Mission Control UI as a Load Balancer
00:04:14 Create a new project
00:04:37 Create a new DSE cluster
00:06:44 Monitoring cluster creation with Kubernetes and the AWS Console
00:08:31 Verifying the cluster with the CQL Console
00:10:09 Creating your Data API token
00:11:45 Testing the Data API
_________",https://www.youtube.com/embed/ApPLqSYXIhM,1,How to Create a DSE Cluster on Amazon EKS using DataStax Mission Control,https://i.ytimg.com/vi/ApPLqSYXIhM/hqdefault.jpg,"{""astra"",""dse"",""introduction"",""cql"",""demo"",""tutorial"",""datastax""}",76a929f6-eff4-490a-af79-b952a496e7c8,G,Tutorial,en
