userid,commentid,videoid,comment,sentiment_score
2ea79d13-3e65-4208-9711-a3ab26dc6422,090f9966-b9cd-11f0-9a37-62bc60f3bc08,196b8b5f-a1ea-47cd-bb38-7c89da645319,Amazing demo! data modeling seems really powerful.,0.856
edbf0dd0-83c3-44b8-b50e-de0b9fd520ca,090f99ca-b9cd-11f0-9a37-62bc60f3bc08,5d7f6048-2719-47bd-9654-e63d2fe1b11d,Great tutorial! Really helped me understand vector search.,0.731
a4ddff95-cbff-4740-ae79-b8574899bffe,090f9a24-b9cd-11f0-9a37-62bc60f3bc08,f0981677-db7a-4b96-80bf-340dd0bdefd9,Love the content! consistency makes so much more sense now.,0.668
e27435cb-e8b8-4abd-966f-c71628fb9973,090f9a88-b9cd-11f0-9a37-62bc60f3bc08,9ab33abf-b3cd-45be-8ee3-1efe324372dc,Amazing demo! distributed databases seems really powerful.,0.677
00ef528f-ffd6-461e-979d-1eb3d382ef29,090f9ae2-b9cd-11f0-9a37-62bc60f3bc08,18ce4da7-4b43-4730-afe0-2821d910e13a,Excellent explanation of Cassandra. Very clear and concise.,0.49
55b6e4d2-9a50-4a04-b1fb-ec162e39a936,090f9b3c-b9cd-11f0-9a37-62bc60f3bc08,bdef3660-fe95-4690-9b3c-59d43b4dd35b,Excellent explanation of scaling. Very clear and concise.,0.474
4d77290e-fed3-4d36-9676-c4988b819bec,090f9bd2-b9cd-11f0-9a37-62bc60f3bc08,7a4e5587-5b1d-4c78-99a8-0a304208a1ee,Thanks for sharing this. consistency is exactly what I needed.,0.751
bce91e95-e356-4a55-beed-102efaa374a0,090f9c36-b9cd-11f0-9a37-62bc60f3bc08,5497b336-e993-45aa-8186-c087035a6f06,Great tutorial! Really helped me understand NoSQL.,0.78
e030d06c-f12b-4864-9caf-288787175c19,090f9c9a-b9cd-11f0-9a37-62bc60f3bc08,edeb3261-0879-4ee0-a5f0-23b681e377c6,Love the content! the architecture makes so much more sense now.,0.953
edbf0dd0-83c3-44b8-b50e-de0b9fd520ca,090f9cfe-b9cd-11f0-9a37-62bc60f3bc08,09590828-adf8-4885-a3f0-76ec67c3ba69,Thanks for covering NoSQL. Looking forward to more content!,0.911
d08d504e-ba33-4d5e-bbef-c85a65f6d469,090f9d58-b9cd-11f0-9a37-62bc60f3bc08,9857e553-480d-46bd-a1cb-acf9fe5d4098,Amazing demo! NoSQL seems really powerful.,0.749
50d9c22a-cbcb-46ab-aeb7-74a5f1e10bef,090f9dbc-b9cd-11f0-9a37-62bc60f3bc08,65942204-4c86-437a-8b85-4f8a5e24e5f0,Clear and well-explained. vector search is fascinating.,0.687
ff20c323-3c10-4733-bb79-a6adaefe1f61,090f9e16-b9cd-11f0-9a37-62bc60f3bc08,f0981677-db7a-4b96-80bf-340dd0bdefd9,Thanks for covering consistency. Looking forward to more content!,0.382
459a1dee-08d6-433b-9c3d-7915ffb541a3,090f9e7a-b9cd-11f0-9a37-62bc60f3bc08,4acb14ce-639a-4553-9acf-cf151d13a7e7,Love the content! data modeling makes so much more sense now.,0.691
e727c460-659d-4e52-8965-bfef75da54c6,090f9ede-b9cd-11f0-9a37-62bc60f3bc08,a85e289e-732b-4815-946a-99a7e614a447,Love the content! Astra makes so much more sense now.,0.64
22a94842-d16b-48dc-809f-838e0f8c3390,090f9f38-b9cd-11f0-9a37-62bc60f3bc08,99318bce-abbf-4afa-8ab3-ca998617a22d,Love the content! NoSQL makes so much more sense now.,0.475
15222783-f734-49db-9109-dd558ff1e13e,090f9f9c-b9cd-11f0-9a37-62bc60f3bc08,94bd0bba-facf-4375-8f7b-0babb332ff4c,Amazing demo! this topic seems really powerful.,0.78
eb9dc77b-ae77-4964-9d83-140131519965,090f9ff6-b9cd-11f0-9a37-62bc60f3bc08,b76696e1-0e2b-415a-ac00-bd4584b132d2,Clear and well-explained. NoSQL is fascinating.,0.53
6c1a0d32-f1ea-4b32-8d59-97c85ad0fc15,090fa05a-b9cd-11f0-9a37-62bc60f3bc08,e0cbed52-696e-4a33-90f9-bf2033798cf5,Amazing demo! the architecture seems really powerful.,0.496
89c51063-7144-44d7-8bdf-e484d792dd71,090fa0d2-b9cd-11f0-9a37-62bc60f3bc08,61444bf7-58fa-425b-94da-96bbd1a43947,Great tutorial! Really helped me understand CQL.,0.831
dd919cc2-cb00-4df2-8a23-4aee419acea7,090fa154-b9cd-11f0-9a37-62bc60f3bc08,b8c91cb1-71a6-4fe7-8905-9fa1091eaf24,Thanks for sharing this. distributed databases is exactly what I needed.,0.516
6bf21c7c-b1d1-43a6-92bd-6b5e25667308,090fa1cc-b9cd-11f0-9a37-62bc60f3bc08,e1d84070-b932-49b8-8295-f5d8f93f07f8,Amazing demo! vector search seems really powerful.,0.737
d0de539b-a018-4fa3-8053-f8a0116735aa,090fa226-b9cd-11f0-9a37-62bc60f3bc08,006d2da2-b354-41e4-b189-a5cf33a3a9f2,Amazing demo! Astra seems really powerful.,0.688
07ddfb9a-deb2-4387-9361-b36cf5cd7404,090fa28a-b9cd-11f0-9a37-62bc60f3bc08,d54d8f77-3a60-49ac-bfca-5fe949990ebd,Excellent explanation of the architecture. Very clear and concise.,0.613
3771134d-a0de-4b06-a1fa-bcb292f22299,090fa2e4-b9cd-11f0-9a37-62bc60f3bc08,25aad1bb-5ccf-450c-94e0-4c592609630d,Great tutorial! Really helped me understand consistency.,0.797
459a1dee-08d6-433b-9c3d-7915ffb541a3,090fa348-b9cd-11f0-9a37-62bc60f3bc08,196b8b5f-a1ea-47cd-bb38-7c89da645319,Clear and well-explained. the architecture is fascinating.,0.891
e813a899-e18e-40c9-bbcc-9065a4ca6244,090fa3a2-b9cd-11f0-9a37-62bc60f3bc08,80eb26dd-349f-44f4-8e61-17c3b9678537,Love the content! consistency makes so much more sense now.,0.875
e0b573b5-bf2b-4232-bcc0-8b63a46877e5,090fa406-b9cd-11f0-9a37-62bc60f3bc08,22ad9ff2-4543-4784-bf81-12fa428fd7e1,This video on data modeling was super helpful. Keep up the great work!,0.739
15222783-f734-49db-9109-dd558ff1e13e,090fa460-b9cd-11f0-9a37-62bc60f3bc08,3617b99b-4198-4c62-8263-fb3f58f5cc01,Thanks for sharing this. scaling is exactly what I needed.,0.744
2f6e05b2-93ec-4278-b7dd-41980a51a61e,090fa4c4-b9cd-11f0-9a37-62bc60f3bc08,6844414b-427b-4cd4-8af5-d444cbedfae5,Amazing demo! consistency seems really powerful.,0.872
89c51063-7144-44d7-8bdf-e484d792dd71,090fa51e-b9cd-11f0-9a37-62bc60f3bc08,f9357b59-a7ba-4019-a4cb-c07c8f946e79,Excellent explanation of Astra. Very clear and concise.,0.774
445cc34e-9262-48e0-b01b-f0de3548a7fc,090fa582-b9cd-11f0-9a37-62bc60f3bc08,0ab79ccf-bc70-4403-a8f2-0f56c4d10af1,This video on CQL was super helpful. Keep up the great work!,0.715
a18f7073-9f8a-4d77-b8b5-0dba3760aedc,090fa5dc-b9cd-11f0-9a37-62bc60f3bc08,e022f713-93a4-4ca6-a47d-075d9e6f3225,Amazing demo! this topic seems really powerful.,0.874
48674078-574f-4724-b5d9-87016ab922a7,090fa640-b9cd-11f0-9a37-62bc60f3bc08,2cfce8f5-2b20-4d62-a8a2-ac837428c4b3,Excellent explanation of performance optimization. Very clear and concise.,0.741
4e9b807a-c959-4540-a3bd-1c78dade7a2b,090fa6a4-b9cd-11f0-9a37-62bc60f3bc08,09590828-adf8-4885-a3f0-76ec67c3ba69,Clear and well-explained. vector search is fascinating.,0.663
62399ada-a66e-4c99-b6ab-e944e7cb8283,090fa6fe-b9cd-11f0-9a37-62bc60f3bc08,d3dce7a1-c0a4-484e-ae49-9b3759422d4f,Excellent explanation of Astra. Very clear and concise.,0.597
f1482c80-abd4-4523-b6ae-edc71c8047cb,090fa762-b9cd-11f0-9a37-62bc60f3bc08,661e07a4-e892-4247-9c21-0a1dfb828e92,Excellent explanation of the architecture. Very clear and concise.,0.572
e727c460-659d-4e52-8965-bfef75da54c6,090fa7bc-b9cd-11f0-9a37-62bc60f3bc08,3b46f04d-1d9b-4497-a8f0-60ad3679a1f6,Excellent explanation of vector search. Very clear and concise.,0.398
459a1dee-08d6-433b-9c3d-7915ffb541a3,090fa820-b9cd-11f0-9a37-62bc60f3bc08,d7e09ffe-3f5c-4aff-9fea-4a7d37543e8c,Excellent explanation of NoSQL. Very clear and concise.,0.695
c2f2a119-de91-4739-9690-62771077a745,090fa87a-b9cd-11f0-9a37-62bc60f3bc08,94bd0bba-facf-4375-8f7b-0babb332ff4c,This video on Astra was super helpful. Keep up the great work!,0.872
9f3ead8f-decb-4f65-9304-3977639e3023,090fa8de-b9cd-11f0-9a37-62bc60f3bc08,9857e553-480d-46bd-a1cb-acf9fe5d4098,Love the content! distributed databases makes so much more sense now.,0.641
48674078-574f-4724-b5d9-87016ab922a7,090fa938-b9cd-11f0-9a37-62bc60f3bc08,2f384b6c-abeb-4599-b264-95a0045d1ef3,Love the content! CQL makes so much more sense now.,0.554
642e371c-7fad-4eaa-8c8b-df66a101fbc5,090fa99c-b9cd-11f0-9a37-62bc60f3bc08,3584605e-5bfd-4759-8f8a-b94a986af3d4,Excellent explanation of CQL. Very clear and concise.,0.554
55b6e4d2-9a50-4a04-b1fb-ec162e39a936,090fa9f6-b9cd-11f0-9a37-62bc60f3bc08,f4330b4e-df4e-41ca-912c-4bbcd64a9653,Great tutorial! Really helped me understand Cassandra.,1.0
30c19a00-907c-4d7c-9e4d-d765280b7956,090faa5a-b9cd-11f0-9a37-62bc60f3bc08,e0e291a6-5e82-4810-9075-58c0bf695b89,This video on performance optimization was super helpful. Keep up the great work!,0.878
1f94f5ef-b3c7-4e56-b874-7f4e9a4bf8b9,090faab4-b9cd-11f0-9a37-62bc60f3bc08,a085f29b-89f3-401d-82eb-2b3527dcf455,Thanks for covering scaling. Looking forward to more content!,0.494
33af9d33-6deb-47ea-aee8-9655190569b8,090fab18-b9cd-11f0-9a37-62bc60f3bc08,558968ce-9f13-492e-9437-e5595830bc68,Clear and well-explained. NoSQL is fascinating.,0.639
ece1919c-ec0d-4970-bcc4-eca713a9785f,090fab7c-b9cd-11f0-9a37-62bc60f3bc08,768129ac-fcb3-4cb7-adf0-e02d2d39c4e1,Excellent explanation of this topic. Very clear and concise.,0.555
ad915a6b-5ddf-433e-9dd8-50175154884b,090fabe0-b9cd-11f0-9a37-62bc60f3bc08,437cf0e3-0992-4673-b7a8-7126cf56f9c1,Amazing demo! consistency seems really powerful.,0.785
f1482c80-abd4-4523-b6ae-edc71c8047cb,090fac3a-b9cd-11f0-9a37-62bc60f3bc08,5b24299f-d5d5-4ee0-bc02-821e0a723ff1,Clear and well-explained. CQL is fascinating.,0.712
a8d2e23a-fce5-49d8-8d5f-680750de8081,090fac9e-b9cd-11f0-9a37-62bc60f3bc08,68af530c-41fb-4dc9-88b1-b9c9c849cad5,Thanks for covering data modeling. Looking forward to more content!,0.52
ab251b59-bc21-4742-bfc8-22fc165a0690,090facf8-b9cd-11f0-9a37-62bc60f3bc08,72b1458f-587a-405e-b93c-7d696f1f280c,Excellent explanation of data modeling. Very clear and concise.,1.0
fdeae504-7b3c-4140-949b-76f960d972f3,090fad5c-b9cd-11f0-9a37-62bc60f3bc08,1e36de4b-9fcd-4673-90f5-4a603da00cc9,This video on CQL was super helpful. Keep up the great work!,0.813
a1477824-d051-4590-b751-4b30b983e44a,090fadb6-b9cd-11f0-9a37-62bc60f3bc08,b8bc768d-e4e2-4f95-85b9-31516d642d49,Amazing demo! distributed databases seems really powerful.,0.715
5b0f26c1-26f0-4e37-b213-66c33a01c504,090fae1a-b9cd-11f0-9a37-62bc60f3bc08,b56a3ee8-b389-4615-9ac4-8fa0b13647ef,Love the content! this topic makes so much more sense now.,0.524
45b5b03c-ce92-4885-9d90-2af751356cc4,090fae7e-b9cd-11f0-9a37-62bc60f3bc08,c31c166f-fde1-46c4-a86e-102e6a4a0df1,Thanks for covering distributed databases. Looking forward to more content!,0.73
37e22549-6ab4-4578-8372-5eeb86205f36,090faee2-b9cd-11f0-9a37-62bc60f3bc08,3fd83c78-256f-440f-a5a5-1dcc5a74d9cd,Thanks for covering NoSQL. Looking forward to more content!,0.837
a4d59ee8-e38b-4bf7-8a1e-ae2efcb3f977,090faf3c-b9cd-11f0-9a37-62bc60f3bc08,5e9a162f-d632-468b-8588-61c3710414a1,Clear and well-explained. CQL is fascinating.,0.879
6bf21c7c-b1d1-43a6-92bd-6b5e25667308,090fafa0-b9cd-11f0-9a37-62bc60f3bc08,dff1bd9c-51d4-4cf0-843f-74722ee80c88,Great tutorial! Really helped me understand vector search.,0.537
b85cc456-a668-4e9b-a3c9-fe874ab57cd4,090faffa-b9cd-11f0-9a37-62bc60f3bc08,3fd83c78-256f-440f-a5a5-1dcc5a74d9cd,This video on Astra was super helpful. Keep up the great work!,0.645
3125465c-b7cc-41be-9c8d-b2b1cd354e9e,090fb068-b9cd-11f0-9a37-62bc60f3bc08,5487df3e-6da4-46f0-936d-e0ddb93a84c1,Love the content! performance optimization makes so much more sense now.,0.681
c5b9f9dd-f0b7-4179-ad96-3306a0fdb654,090fb0cc-b9cd-11f0-9a37-62bc60f3bc08,661e07a4-e892-4247-9c21-0a1dfb828e92,Excellent explanation of data modeling. Very clear and concise.,0.49
6bf21c7c-b1d1-43a6-92bd-6b5e25667308,090fb130-b9cd-11f0-9a37-62bc60f3bc08,437cf0e3-0992-4673-b7a8-7126cf56f9c1,Excellent explanation of distributed databases. Very clear and concise.,0.865
b17f3355-2df9-476b-8f3b-1232a00e547f,090fb194-b9cd-11f0-9a37-62bc60f3bc08,a85e289e-732b-4815-946a-99a7e614a447,Great tutorial! Really helped me understand Cassandra.,0.93
459a1dee-08d6-433b-9c3d-7915ffb541a3,090fb1ee-b9cd-11f0-9a37-62bc60f3bc08,2cfce8f5-2b20-4d62-a8a2-ac837428c4b3,Thanks for covering CQL. Looking forward to more content!,0.757
9656e360-6524-4a65-b319-aa1b74064e8b,090fb252-b9cd-11f0-9a37-62bc60f3bc08,a0d71426-92f3-4803-af7b-782cfacc933f,Excellent explanation of Astra. Very clear and concise.,0.819
c4e9cd71-28ef-45da-81e1-765b03e447a8,090fb2ac-b9cd-11f0-9a37-62bc60f3bc08,73498cbc-948f-4ba2-9202-38f83e04c095,Amazing demo! the architecture seems really powerful.,0.645
02028562-4325-46ca-87f1-04b1de31fa69,090fb31a-b9cd-11f0-9a37-62bc60f3bc08,db7df5ef-8e7f-4861-8e93-9137d444d820,Thanks for covering consistency. Looking forward to more content!,0.543
aa792c9b-85bd-4713-9788-5d6421ad2744,090fb392-b9cd-11f0-9a37-62bc60f3bc08,9ab33abf-b3cd-45be-8ee3-1efe324372dc,Thanks for sharing this. vector search is exactly what I needed.,0.634
de214ef7-4edf-4ce4-bb0b-4e499b39c8ec,090fb3f6-b9cd-11f0-9a37-62bc60f3bc08,5c681981-199e-4fd7-919a-d39f2263f64a,Thanks for covering NoSQL. Looking forward to more content!,0.957
a1477824-d051-4590-b751-4b30b983e44a,090fb45a-b9cd-11f0-9a37-62bc60f3bc08,5497b336-e993-45aa-8186-c087035a6f06,This video on consistency was super helpful. Keep up the great work!,0.646
4e9b807a-c959-4540-a3bd-1c78dade7a2b,090fb4b4-b9cd-11f0-9a37-62bc60f3bc08,3fd83c78-256f-440f-a5a5-1dcc5a74d9cd,Excellent explanation of the architecture. Very clear and concise.,0.556
d03a0559-5de9-4892-9fed-e90f0f4abe86,090fb518-b9cd-11f0-9a37-62bc60f3bc08,4d37a6fa-8b4b-4528-9da6-e2237895ccd0,This video on Cassandra was super helpful. Keep up the great work!,0.549
30ab73cd-d7de-47a6-bbbe-6641208a3387,090fb57c-b9cd-11f0-9a37-62bc60f3bc08,51f6739a-3588-4db4-a630-6582df620282,This video on Cassandra was super helpful. Keep up the great work!,0.554
cd73fc03-f7f6-4a63-bdec-b4f4d968eaea,090fd9bc-b9cd-11f0-9a37-62bc60f3bc08,80b860c9-62a0-42b1-987e-c814cbba2733,Clear and well-explained. the architecture is fascinating.,0.757
c8262dfe-a0a2-4457-a367-0b77c7b4b1a7,090fda2a-b9cd-11f0-9a37-62bc60f3bc08,9aef9db4-9317-4081-b7f6-52747feab998,Great tutorial! Really helped me understand consistency.,0.766
4e9b807a-c959-4540-a3bd-1c78dade7a2b,090fda8e-b9cd-11f0-9a37-62bc60f3bc08,e472ab3f-cca0-42e4-9f11-4f617f0cd5a1,Clear and well-explained. Astra is fascinating.,0.778
bce91e95-e356-4a55-beed-102efaa374a0,090fdaf2-b9cd-11f0-9a37-62bc60f3bc08,b6612f11-50eb-466f-b50a-43d7cdadb43f,Amazing demo! the architecture seems really powerful.,0.543
30c19a00-907c-4d7c-9e4d-d765280b7956,090fdb56-b9cd-11f0-9a37-62bc60f3bc08,b55628f5-3eb1-4dba-bcde-79b945bc45e5,Thanks for covering distributed databases. Looking forward to more content!,0.905
b9e7fea1-57bf-481e-90d2-789965b0b1e6,090fdbba-b9cd-11f0-9a37-62bc60f3bc08,a2959abf-6f43-4e2f-a195-8f1d521f569c,Love the content! distributed databases makes so much more sense now.,1.0
d09aae53-d967-4fa9-af49-95b767c8e786,090fdc14-b9cd-11f0-9a37-62bc60f3bc08,e0e291a6-5e82-4810-9075-58c0bf695b89,Thanks for covering Astra. Looking forward to more content!,0.547
b85cc456-a668-4e9b-a3c9-fe874ab57cd4,090fdc78-b9cd-11f0-9a37-62bc60f3bc08,0b406e54-39a8-4f05-b7a4-472cf8eadee7,Love the content! NoSQL makes so much more sense now.,0.862
bc9a061d-f1e2-4ccc-a39b-9aedf110dad9,090fdcdc-b9cd-11f0-9a37-62bc60f3bc08,9ac7f508-357c-4446-a425-db42d2fddb6f,Amazing demo! CQL seems really powerful.,0.856
4ea57681-2b3c-4c5e-bcfc-ce7f965bcf40,090fdd40-b9cd-11f0-9a37-62bc60f3bc08,d9a478ac-af75-497f-bd50-89af07429ffe,Thanks for sharing this. Astra is exactly what I needed.,0.895
e813a899-e18e-40c9-bbcc-9065a4ca6244,090fdd9a-b9cd-11f0-9a37-62bc60f3bc08,6318e67f-7856-4ec9-8dbb-b0b159a76be3,This video on the architecture was super helpful. Keep up the great work!,0.599
b85cc456-a668-4e9b-a3c9-fe874ab57cd4,090fddfe-b9cd-11f0-9a37-62bc60f3bc08,45996de6-130a-4bff-b4f5-dc87f783cb08,Love the content! CQL makes so much more sense now.,0.891
d08d504e-ba33-4d5e-bbef-c85a65f6d469,090fde58-b9cd-11f0-9a37-62bc60f3bc08,0bc402f2-23bb-4577-b08b-088ae060a815,This video on scaling was super helpful. Keep up the great work!,0.856
f7bd5404-dc01-41d5-91b3-6756094ffb6e,090fdebc-b9cd-11f0-9a37-62bc60f3bc08,94f0d7a4-11b1-44fe-ae75-098f9fe9a952,Clear and well-explained. Astra is fascinating.,0.686
b87ff4b3-a1dd-419b-a65d-f3969dfc7526,090fdf16-b9cd-11f0-9a37-62bc60f3bc08,e0e291a6-5e82-4810-9075-58c0bf695b89,Excellent explanation of vector search. Very clear and concise.,0.632
4a626541-39ca-4407-802e-08a82fa27f5f,090fdf7a-b9cd-11f0-9a37-62bc60f3bc08,646acf81-ecb2-4b49-9634-a944e31bdd49,Thanks for covering scaling. Looking forward to more content!,0.821
ece1919c-ec0d-4970-bcc4-eca713a9785f,090fdfde-b9cd-11f0-9a37-62bc60f3bc08,5b24299f-d5d5-4ee0-bc02-821e0a723ff1,Thanks for sharing this. scaling is exactly what I needed.,1.0
02028562-4325-46ca-87f1-04b1de31fa69,090fe038-b9cd-11f0-9a37-62bc60f3bc08,10ac50ff-77d8-460f-8ce2-f4cd836fea16,Great tutorial! Really helped me understand CQL.,0.451
67f7b8b3-ff28-4f69-8763-3f19cda1627d,090fe09c-b9cd-11f0-9a37-62bc60f3bc08,17a73841-4388-4093-8e25-32dd72a9686e,Clear and well-explained. this topic is fascinating.,0.841
e7114baa-4d96-4fdb-a5ca-771bc4208cfd,090fe100-b9cd-11f0-9a37-62bc60f3bc08,196b8b5f-a1ea-47cd-bb38-7c89da645319,Great tutorial! Really helped me understand Cassandra.,0.639
00ef528f-ffd6-461e-979d-1eb3d382ef29,090fe15a-b9cd-11f0-9a37-62bc60f3bc08,470d656d-69f1-42c4-a3f7-71f4bbd81fb9,Love the content! this topic makes so much more sense now.,0.894
edbf0dd0-83c3-44b8-b50e-de0b9fd520ca,090fe1be-b9cd-11f0-9a37-62bc60f3bc08,24c970a9-cb51-4fbe-82ae-a691df53f6d1,Thanks for covering CQL. Looking forward to more content!,0.8
30ab73cd-d7de-47a6-bbbe-6641208a3387,090fe222-b9cd-11f0-9a37-62bc60f3bc08,7cc0bd19-7629-4fdb-b495-56488fe19ea5,Amazing demo! CQL seems really powerful.,0.564
67cc0481-7571-4591-81ca-a464cd2962b5,090fe27c-b9cd-11f0-9a37-62bc60f3bc08,493686ab-c673-4185-9c47-1bc6b9919b82,Excellent explanation of Cassandra. Very clear and concise.,0.678
b9e20a89-95c7-4627-8fa4-ab47c0b87694,090fe2e0-b9cd-11f0-9a37-62bc60f3bc08,cf856b6e-9a0f-4108-8f22-777eb958f765,Excellent explanation of performance optimization. Very clear and concise.,0.436
6c1a0d32-f1ea-4b32-8d59-97c85ad0fc15,090fe33a-b9cd-11f0-9a37-62bc60f3bc08,5a2735b5-4f67-44b0-a404-aa208a91f5ac,Clear and well-explained. the architecture is fascinating.,0.629
66e5f9bb-db6c-4a90-9145-11d0306bf60e,090fe3e4-b9cd-11f0-9a37-62bc60f3bc08,b4237022-d1ac-4d29-8286-f6daf631646e,Thanks for covering Astra. Looking forward to more content!,0.834
b87ff4b3-a1dd-419b-a65d-f3969dfc7526,090fe448-b9cd-11f0-9a37-62bc60f3bc08,36afb757-2df4-42e3-bab2-d0e90b294441,Love the content! vector search makes so much more sense now.,0.723
f87a23a0-72d0-4518-84f0-37b500fb4421,090fe4ac-b9cd-11f0-9a37-62bc60f3bc08,5d7f6048-2719-47bd-9654-e63d2fe1b11d,Great tutorial! Really helped me understand NoSQL.,0.95
6fa895f2-5e2a-4c0b-87f4-d918058fad15,090fe510-b9cd-11f0-9a37-62bc60f3bc08,646acf81-ecb2-4b49-9634-a944e31bdd49,Great tutorial! Really helped me understand scaling.,0.795
b8bf2c0a-19c8-452c-b288-a1616699941f,090fe56a-b9cd-11f0-9a37-62bc60f3bc08,5bc07c96-0860-49a6-9428-b9f08b6c9b04,Love the content! consistency makes so much more sense now.,0.787
d247549d-739e-4f32-8755-120bcf1fa1ce,090fe5ce-b9cd-11f0-9a37-62bc60f3bc08,ae5e72dd-e66d-4c27-8c98-028cd247bc07,Amazing demo! performance optimization seems really powerful.,0.769
61ed238d-53fd-4923-a1d9-6fffe5f1ec68,090fe632-b9cd-11f0-9a37-62bc60f3bc08,bd737ed4-d08a-45d1-a264-ca10982821e0,Amazing demo! vector search seems really powerful.,1.0
c8262dfe-a0a2-4457-a367-0b77c7b4b1a7,090fe68c-b9cd-11f0-9a37-62bc60f3bc08,29e73a97-0aaa-4980-9e85-9b0e035deec4,This video on distributed databases was super helpful. Keep up the great work!,0.614
0bc4f06f-cc51-47d9-b4ee-79abbe8052ce,090fe6f0-b9cd-11f0-9a37-62bc60f3bc08,220fd0f1-3760-4d7c-9e16-cf2c3f3a0ebc,Thanks for covering the architecture. Looking forward to more content!,0.517
07ddfb9a-deb2-4387-9361-b36cf5cd7404,090fe754-b9cd-11f0-9a37-62bc60f3bc08,80eb26dd-349f-44f4-8e61-17c3b9678537,Thanks for sharing this. Cassandra is exactly what I needed.,0.854
1d847b4b-d2bc-435e-aeea-098d3b1f5c5d,090fe7ae-b9cd-11f0-9a37-62bc60f3bc08,995e6a45-ccff-452b-8dbf-3033d8876f4a,Excellent explanation of CQL. Very clear and concise.,0.415
02119aad-64cf-42af-9c1a-a468f6b608c3,090fe812-b9cd-11f0-9a37-62bc60f3bc08,5ef3356b-74b3-4560-9aae-2ca9352e9314,Thanks for covering data modeling. Looking forward to more content!,0.599
ffd032c3-4d2b-4385-92e4-5bb6b3bfb5da,090fe876-b9cd-11f0-9a37-62bc60f3bc08,2cdd50f8-953e-442b-99da-bc44d5c2d761,Thanks for covering Cassandra. Looking forward to more content!,0.484
9656e360-6524-4a65-b319-aa1b74064e8b,090fe8d0-b9cd-11f0-9a37-62bc60f3bc08,768129ac-fcb3-4cb7-adf0-e02d2d39c4e1,Clear and well-explained. this topic is fascinating.,0.523
1a7c4747-5e72-46aa-b8a0-6929a2138141,090fe934-b9cd-11f0-9a37-62bc60f3bc08,857b4548-c0ae-4799-bda3-0cba929382b9,Great tutorial! Really helped me understand vector search.,0.625
7777b733-a6b8-47e7-83ad-bc2739ae9954,090fe98e-b9cd-11f0-9a37-62bc60f3bc08,5d8d7849-6975-4089-9da9-8243e2d4f070,This video on performance optimization was super helpful. Keep up the great work!,0.841
2a369eae-878f-4615-abde-f6976b55abd0,090fe9f2-b9cd-11f0-9a37-62bc60f3bc08,110a26de-5d27-4b8d-8e81-996634bc1ec7,Great tutorial! Really helped me understand data modeling.,0.77
c8262dfe-a0a2-4457-a367-0b77c7b4b1a7,090fea56-b9cd-11f0-9a37-62bc60f3bc08,0f03f857-9e84-420e-88a8-b32930342830,Great tutorial! Really helped me understand NoSQL.,0.484
fdeae504-7b3c-4140-949b-76f960d972f3,090feab0-b9cd-11f0-9a37-62bc60f3bc08,7be03c36-79c8-435a-8f06-e74ea1b59000,Amazing demo! vector search seems really powerful.,0.839
4ee809d9-b738-4335-bc8a-760fc6839af9,090feb14-b9cd-11f0-9a37-62bc60f3bc08,76e9a939-b963-49d6-9547-937cb51ef4ab,Clear and well-explained. data modeling is fascinating.,0.609
a7f331e5-7fb0-46b0-8f2a-5a29f74a7973,090feb78-b9cd-11f0-9a37-62bc60f3bc08,5b970211-c605-4b59-8580-e2e9b80b64a9,Thanks for sharing this. CQL is exactly what I needed.,0.499
45b5b03c-ce92-4885-9d90-2af751356cc4,090febdc-b9cd-11f0-9a37-62bc60f3bc08,cfe7dbb6-48f8-4e85-8c70-e43307655faf,Excellent explanation of consistency. Very clear and concise.,0.982
c4e9cd71-28ef-45da-81e1-765b03e447a8,090fec36-b9cd-11f0-9a37-62bc60f3bc08,a81d5bed-c947-4ee5-b661-b6bc33297937,Thanks for covering scaling. Looking forward to more content!,0.662
d6f6d064-01bb-48e1-be4f-3aeb414f608d,090fec9a-b9cd-11f0-9a37-62bc60f3bc08,3504dab8-9f9a-44a2-ba4c-262d81e195ac,Clear and well-explained. distributed databases is fascinating.,0.702
30ab73cd-d7de-47a6-bbbe-6641208a3387,090fecfe-b9cd-11f0-9a37-62bc60f3bc08,0fb3157f-ff6d-4f2e-9c97-4d0db549240f,Great tutorial! Really helped me understand scaling.,0.838
caa4c108-872a-4cbb-956e-44c9e29eb987,090fed58-b9cd-11f0-9a37-62bc60f3bc08,a085f29b-89f3-401d-82eb-2b3527dcf455,This video on distributed databases was super helpful. Keep up the great work!,0.884
d08d504e-ba33-4d5e-bbef-c85a65f6d469,090fedbc-b9cd-11f0-9a37-62bc60f3bc08,e9c3ed20-b148-49c8-b8c1-242aa4c67429,This video on consistency was super helpful. Keep up the great work!,0.783
08b2ae67-99e0-43fa-96f2-db6f5db474df,090fee16-b9cd-11f0-9a37-62bc60f3bc08,e83999f5-50f7-43c2-be11-c4f6f134c689,This video on the architecture was super helpful. Keep up the great work!,0.761
b8bf2c0a-19c8-452c-b288-a1616699941f,090fee7a-b9cd-11f0-9a37-62bc60f3bc08,e0cbed52-696e-4a33-90f9-bf2033798cf5,Love the content! distributed databases makes so much more sense now.,0.993
